SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E0465|RR|944.46||||
E0466|RR|944.46||||
E0467|RR|1153.7||||
E0470|RR|182.77||||
E0471|RR|469.44||||
E0472|RR|542.85||||
E0480|RR|50.28||||
E0482|RR|476.87||||
E0483|RR|1237.56||||
E0555|RR|8.72||||
E0561|RR|9.33||||
E0562|RR|22.68||||
E0565|RR|58.56||||
E0570|RR|12.53||||
E0600|RR|53.3||||
E0601|RR|75.37||||
E0604|RR|2.72||||
E0618|RR|303.83||||
E0619|RR|208.8||||
E0621|RR|7.19||||
E0630|RR|65.99||||
E0635|RR|97.89||||
E0650|RR|71.1||||
E0651|RR|63.8||||
E0655|RR|8.66||||
E0656|RR|51.31||||
E0657|RR|48.2||||
E0660|RR|11.31||||
E0665|RR|9.81||||
E0666|RR|9.68||||
E0667|RR|29.25||||
E0668|RR|34.89||||
E0669|RR|14.67||||
E0670|RR|108.88||||
E0671|RR|33.23||||
E0672|RR|25.82||||
E0673|RR|21.46||||
E0705|RR|4.06||||
E0720|RR|24.99||||
E0730|RR|25.2||||
E0747|RR|238.34||||
E0776|RR|14.34||||
E0779|RR|12.82||||
E0781|RR|7.06||||
E0783|RR|726.98||||
E0784|RR|265.9||||
E0786|RR|683.51||||
E0791|RR|252.96||||
E0840|RR|13.06||||
E0849|RR|41.22||||
E0850|RR|11.54||||
E0860|RR|5.21||||
E0870|RR|11.91||||
E0880|RR|11.54||||
E0890|RR|13.06||||
E0900|RR|11.54||||
E0910|RR|11.73||||
E0911|RR|37.74||||
E0912|RR|80.3||||
E0920|RR|31.38||||
E0930|RR|32.96||||
E0935|RR|15.97||||
E0940|RR|22.42||||
E0942|RR|1.87||||
E0944|RR|3.13||||
E0945|RR|3.55||||
E0947|RR|50.31||||
E0948|RR|46.91||||
E0950|RR|8.61||||
E0951|RR|1.66||||
E0952|RR|1.59||||
E0955|RR|17.66||||
E0956|RR|8.91||||
E0957|RR|13.16||||
E0958|RR|45.03||||
E0959|RR|4.45||||
E0960|RR|8.33||||
E0961|RR|2.52||||
E0966|RR|7.04||||
E0970|RR|4.1||||
E0971|RR|4.09||||
E0973|RR|7.49||||
E0974|RR|7.93||||
E0978|RR|3.09||||
E0981|RR|3.58||||
E0983|RR|238.58||||
E0984|RR|144.19||||
E0985|RR|23.0||||
E0986|RR|486.43||||
E0988|RR|321.54||||
E0990|RR|10.25||||
E0992|RR|7.5||||
E1002|RR|382.06||||
E1003|RR|429.69||||
E1004|RR|474.38||||
E1005|RR|516.17||||
E1006|RR|634.3||||
E1007|RR|823.49||||
E1008|RR|833.55||||
E1010|RR|111.09||||
E1014|RR|36.52||||
E1015|RR|11.46||||
E1016|RR|12.4||||
E1020|RR|21.5||||
E1028|RR|17.31||||
E1029|RR|36.63||||
E1030|RR|114.99||||
E1031|RR|51.49||||
E1035|RR|663.0||||
E1036|RR|763.34||||
E1037|RR|118.8||||
E1038|RR|18.09||||
E1039|RR|37.01||||
E1161|RR|236.61||||
E1225|RR|41.94||||
E1226|RR|38.7||||
E1228|RR|19.44||||
E1232|RR|213.85||||
E1233|RR|221.57||||
E1234|RR|192.91||||
E1235|RR|185.75||||
E1236|RR|163.87||||
E1237|RR|165.3||||
E1238|RR|163.87||||
E1296|RR|37.5||||
E1297|RR|9.42||||
E1298|RR|32.56||||
E1390|RR|136.87||||
E1391|RR|136.87||||
E1392|RR|45.01||||
E2000|RR|39.49||||
E2100|RR|43.74||||
E2101|RR|15.09||||
E2201|RR|37.31||||
E2202|RR|47.4||||
E2203|RR|47.89||||
E2204|RR|81.35||||
E2205|RR|3.19||||
E2207|RR|4.27||||
E2208|RR|9.79||||
E2209|RR|9.58||||
E2211|RR|4.01||||
E2212|RR|0.61||||
E2213|RR|3.01||||
E2214|RR|3.96||||
E2215|RR|0.94||||
E2219|RR|4.72||||
E2225|RR|1.74||||
E2226|RR|3.79||||
E2227|RR|156.93||||
E2228|RR|103.48||||
E2231|RR|16.09||||
E2310|RR|111.04||||
E2311|RR|224.48||||
E2312|RR|223.84||||
E2313|RR|32.03||||
E2321|RR|150.85||||
E2322|RR|137.99||||
E2323|RR|6.61||||
E2324|RR|4.17||||
E2325|RR|131.84||||
E2326|RR|34.28||||
E2327|RR|256.78||||
E2328|RR|485.88||||
E2329|RR|174.31||||
E2330|RR|336.2||||
E2340|RR|35.85||||
E2341|RR|53.76||||
E2342|RR|44.8||||
E2343|RR|71.67||||
E2351|RR|69.15||||
E2359|RR|18.71||||
E2360|RR|10.65||||
E2361|RR|12.83||||
E2362|RR|9.04||||
E2363|RR|16.69||||
E2364|RR|10.65||||
E2365|RR|9.48||||
E2366|RR|21.3||||
E2367|RR|26.43||||
E2371|RR|14.43||||
E2374|RR|50.92||||
E2376|RR|127.26||||
E2377|RR|46.57||||
E2397|RR|41.41||||
E2402|RR|45.77||||
E2500|RR|34.73||||
E2502|RR|106.18||||
E2504|RR|140.09||||
E2506|RR|205.37||||
E2508|RR|317.58||||
E2510|RR|600.99||||
E2601|RR|5.08||||
E2602|RR|10.32||||
E2603|RR|12.91||||
E2604|RR|16.97||||
E2605|RR|24.34||||
E2606|RR|38.45||||
E2607|RR|25.01||||
E2608|RR|30.66||||
E2611|RR|23.67||||
E2612|RR|36.93||||
E2613|RR|35.67||||
E2614|RR|50.83||||
E2615|RR|40.88||||
E2616|RR|55.02||||
E2619|RR|4.91||||
E2620|RR|46.94||||
E2621|RR|51.92||||
E2622|RR|29.97||||
E2623|RR|38.14||||
E2624|RR|30.22||||
E2625|RR|38.24||||
E2626|RR|66.7||||
E2627|RR|106.49||||
E2628|RR|80.2||||
E2629|RR|101.48||||
E2630|RR|70.97||||
E2631|RR|28.39||||
E2632|RR|18.05||||
E2633|RR|15.24||||
K0001|RR|42.91||||
K0002|RR|62.96||||
K0003|RR|63.64||||
K0004|RR|88.02||||
K0005|RR|181.78||||
K0006|RR|94.95||||
K0007|RR|144.74||||
K0011|RR|504.6||||
K0020|RR|4.37||||
K0037|RR|4.17||||
K0038|RR|2.27||||
K0039|RR|5.1||||
K0040|RR|6.39||||
K0041|RR|4.94||||
K0053|RR|9.4||||
K0056|RR|9.36||||
K0073|RR|3.16||||
K0105|RR|9.76||||
K0195|RR|15.92||||
K0455|RR|211.9||||
K0606|RR|1814.56||||
K0733|RR|2.91||||
K0738|RR|45.01||||
K0800|RR|98.95||||
K0801|RR|159.49||||
K0802|RR|180.51||||
K0806|RR|119.69||||
K0807|RR|181.62||||
K0808|RR|281.0||||
K0813|RR|318.44||||
K0814|RR|373.5||||
K0815|RR|420.21||||
K0816|RR|397.62||||
K0820|RR|334.47||||
K0821|RR|393.43||||
K0822|RR|455.88||||
K0823|RR|446.84||||
K0824|RR|587.54||||
K0825|RR|540.4||||
K0826|RR|851.15||||
K0827|RR|732.74||||
K0828|RR|990.72||||
