SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J2540||1.01||||
J2547||1.58||||
J2550||3.31||||
J2560||31.38||||
J2561||1.33||||
J2562||50.47||||
J2590||2.63||||
J2598||1.62||||
J2599||1.33||||
J2675||0.73||||
J2679||7.35||||
J2680||10.21||||
J2690||541.61||||
J2724||10.59||||
J2760||367.12||||
J2765||0.99||||
J2777||29.79||||
J2778||132.68||||
J2781||142.9||||
J2782||105.07||||
J2785||61.15||||
J2786||5.85||||
J2788||24.04||||
J2790||80.14||||
J2791||4.8||||
J2792||29.88||||
J2793||25.69||||
J2794||11.3||||
J2797||0.89||||
J2798||12.19||||
J2799||24.77||||
J2800||7.25||||
J2801||11.25||||
J2802||10.49||||
J2805||119.16||||
J2820||60.28||||
J2840||510.5||||
J2850||32.81||||
J2860||152.61||||
J2919||0.3||||
J2997||87.01||||
J2998||28.53||||
J3010||0.9||||
J3031||3.14||||
J3032||14.23||||
J3055||67.65||||
J3060||38.12||||
J3070||108.39||||
J3095||1.92||||
J3111||11.17||||
J3145||1.95||||
J3230||27.71||||
J3240||2073.34||||
J3241||339.43||||
J3244||2.5||||
J3245||135.92||||
J3247||13.08||||
J3260||2.27||||
J3262||5.96||||
J3263||34.41||||
J3285||51.36||||
J3299||43.94||||
J3300||19.14||||
J3301||0.9||||
J3303||3.61||||
J3304||13.29||||
J3315||466.73||||
J3316||3409.43||||
J3357||159.91||||
J3358||8.51||||
J3360||5.83||||
J3371||1.21||||
J3372||1.96||||
J3380||22.26||||
J3385||365.74||||
J3396||7.07||||
J3397||259.24||||
J3398||3041.37||||
J3410||12.41||||
J3420||1.15||||
J3424||0.53||||
J3425||0.01||||
J3430||2.51||||
J3475||0.47||||
J3486||7.43||||
J3489||2.01||||
J7165||3.15||||
J7168||2.98||||
J7169||125.0||||
J7170||52.82||||
J7171||30.14||||
J7316||1046.93||||
J7318||2.54||||
J7320||1.44||||
J7321||68.76||||
J7322||12.99||||
J7323||116.85||||
J7324||118.45||||
J7325||4.7||||
J7326||530.02||||
J7327||678.71||||
J7331||5.12||||
J7332||5.9||||
J9015||5551.47||||
J9017||2.74||||
J9019||427.27||||
J9020||64.56||||
J9021||52.79||||
J9022||81.78||||
J9023||90.72||||
J9025||0.32||||
J9026||1495.54||||
J9027||9.92||||
J9032||45.63||||
J9033||0.97||||
J9034||8.49||||
J9035||68.24||||
J9036||21.51||||
J9037||45.28||||
J9039||147.72||||
J9040||24.68||||
J9041||1.57||||
J9042||235.4||||
J9043||212.0||||
J9046||45.8||||
J9047||45.12||||
J9048||45.8||||
J9049||1.49||||
J9050||326.41||||
J9051||3.43||||
J9052||240.54||||
J9055||71.02||||
J9056||23.38||||
J9061||16.21||||
J9063||62.3||||
J9065||9.79||||
J9072||4.29||||
J9076||3.33||||
J9100||0.77||||
J9118||72.07||||
J9119||23.78||||
J9120||277.67||||
J9144||51.41||||
J9145||60.66||||
J9150||19.98||||
J9153||238.04||||
J9155||4.18||||
J9173||77.36||||
J9175||10.2||||
J9176||3.12||||
J9177||32.28||||
J9179||131.33||||
J9185||129.69||||
J9196||4.06||||
J9198||33.54||||
J9200||3853.57||||
J9203||225.21||||
J9204||234.39||||
J9205||60.31||||
J9207||129.6||||
J9208||20.46||||
J9210||373.57||||
J9214||32.57||||
J9217||176.51||||
J9223||199.14||||
J9227||73.59||||
J9228||172.42||||
J9229||2614.39||||
J9230||321.72||||
J9245||149.08||||
J9246||12.89||||
J9247||503.5||||
J9260||2.72||||
J9261||68.07||||
J9264||8.88||||
J9266||27070.53||||
J9269||334.57||||
J9271||53.76||||
J9272||231.94||||
J9273||177.14||||
J9274||210.3||||
J9280||38.05||||
J9285||52.07||||
J9286||2696.58||||
J9293||50.19||||
J9295||1.27||||
J9296||5.23||||
J9298||186.0||||
J9299||27.29||||
J9301||70.13||||
J9302||60.34||||
J9303||154.87||||
J9304||46.37||||
J9306||11.66||||
J9307||369.31||||
J9308||66.61||||
J9309||125.32||||
J9311||36.94||||
J9312||72.85||||
J9313||17.61||||
J9314||1.06||||
J9316||64.58||||
J9317||30.21||||
J9318||31.99||||
J9319||25.4||||
J9320||349.23||||
J9321||54.17||||
J9322||9.61||||
J9323||6.02||||
