SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J3385||370.2||||
J3396||11.53||||
J3397||263.7||||
J3398||3045.83||||
J3424||4.99||||
J3489||6.47||||
J7030||2.57||||
J7040||1.28||||
J7042||1.14||||
J7050||0.64||||
J7060||1.82||||
J7070||3.65||||
J7120||2.42||||
J7171||34.6||||
J7177||1.11||||
J7178||1.45||||
J7318||7.0||||
J7320||5.9||||
J7321||73.22||||
J7322||17.45||||
J7323||121.31||||
J7324||122.91||||
J7325||9.16||||
J7326||534.48||||
J7327||683.17||||
J7328||0.58||||
J7331||9.58||||
J7332||10.36||||
J7519||0.52||||
J9000||3.3||||
J9017||7.2||||
J9022||86.24||||
J9023||95.18||||
J9026||1500.0||||
J9027||14.38||||
J9032||50.09||||
J9033||5.43||||
J9034||12.95||||
J9035||72.7||||
J9036||25.97||||
J9039||152.18||||
J9042||239.86||||
J9043||216.46||||
J9045||3.4||||
J9047||49.58||||
J9050||330.87||||
J9052||245.0||||
J9055||75.48||||
J9056||27.84||||
J9060||2.37||||
J9061||20.67||||
J9063||66.76||||
J9065||14.25||||
J9071||1.16||||
J9072||8.75||||
J9073||0.93||||
J9074||4.21||||
J9075||1.01||||
J9076||7.79||||
J9118||76.53||||
J9119||28.24||||
J9120||282.13||||
J9130||4.27||||
J9145||65.12||||
J9150||24.44||||
J9153||242.5||||
J9171||0.79||||
J9173||81.82||||
J9176||7.58||||
J9177||36.74||||
J9178||1.62||||
J9179||135.79||||
J9181||1.37||||
J9185||134.15||||
J9190||2.39||||
J9196||8.52||||
J9198||38.0||||
J9200||3858.03||||
J9201||2.79||||
J9203||229.67||||
J9204||238.85||||
J9205||64.77||||
J9206||2.5||||
J9207||134.06||||
J9208||24.92||||
J9209||1.89||||
J9210||378.03||||
J9223||203.6||||
J9227||78.05||||
J9228||176.88||||
J9229||2618.85||||
J9245||153.54||||
J9246||17.35||||
J9261||72.53||||
J9263||0.06||||
J9264||13.34||||
J9267||0.1||||
J9269||339.03||||
J9271||58.22||||
J9272||236.4||||
J9273||181.6||||
J9274||214.76||||
J9280||42.51||||
J9286||2701.04||||
J9293||54.65||||
J9294||0.62||||
J9295||5.73||||
J9296||9.69||||
J9297||1.28||||
J9298||190.46||||
J9299||31.75||||
J9301||74.59||||
J9303||159.33||||
J9304||50.83||||
J9305||4.18||||
J9306||16.12||||
J9307||373.77||||
J9308||71.07||||
J9309||129.78||||
J9312||77.31||||
J9313||22.07||||
J9314||5.52||||
J9317||34.67||||
J9319||29.86||||
J9323||10.48||||
J9324||79.9||||
J9325||70.36||||
J9330||32.21||||
J9331||114.21||||
J9332||32.57||||
J9340||209.02||||
J9345||29.2||||
J9347||135.45||||
J9348||642.15||||
J9349||13.71||||
J9350||635.47||||
J9351||1.62||||
J9352||362.82||||
J9353||48.21||||
J9354||40.45||||
J9355||77.94||||
J9358||27.81||||
J9359||206.38||||
J9360||4.43||||
J9370||8.21||||
J9381||36.9||||
J9390||7.59||||
J9400||6.5||||
Q0138||0.34||||
Q0139||0.34||||
Q0224||6583.5||||
Q2041||97891.19||||
Q2042||88198.81||||
Q2043||55015.23||||
Q2050||133.08||||
Q2053||92106.08||||
Q2054||86121.01||||
Q2055||87764.6||||
Q2056||87853.91||||
Q5103||13.62||||
Q5104||27.18||||
Q5107||26.59||||
Q5112||34.17||||
Q5113||60.44||||
Q5114||54.16||||
Q5115||33.59||||
Q5116||19.17||||
Q5117||24.33||||
Q5118||23.59||||
Q5119||22.44||||
Q5121||21.29||||
Q5123||38.65||||
Q5124||170.8||||
Q5126||56.86||||
Q5128||201.01||||
Q5129||56.82||||
Q5133||5.55||||
S0039||12.09||||
