SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J7324||131.88||||
J7325||9.77||||
J7327||754.9||||
J7328||1.28||||
J7331||23.28||||
J7332||9.81||||
J9000||2.51||||
J9015||5140.25||||
J9017||12.33||||
J9019||427.27||||
J9020||64.56||||
J9021||46.53||||
J9022||82.27||||
J9023||88.38||||
J9025||0.67||||
J9027||48.4||||
J9032||44.36||||
J9033||17.7||||
J9034||17.84||||
J9035||69.23||||
J9036||19.37||||
J9037||44.13||||
J9039||129.82||||
J9040||24.12||||
J9041||44.01||||
J9042||205.56||||
J9043||196.61||||
J9045||2.92||||
J9046||26.47||||
J9047||43.24||||
J9048||30.76||||
J9049||7.65||||
J9050||760.83||||
J9055||69.41||||
J9057||82.51||||
J9060||2.08||||
J9061||18.66||||
J9065||21.66||||
J9070||26.87||||
J9071||3.65||||
J9100||0.92||||
J9118||66.75||||
J9119||27.25||||
J9120||633.77||||
J9130||4.01||||
J9144||46.58||||
J9145||58.75||||
J9150||44.05||||
J9153||215.41||||
J9155||4.03||||
J9160||1646.18||||
J9171||0.5||||
J9173||78.2||||
J9175||9.7||||
J9176||6.95||||
J9177||31.36||||
J9178||1.58||||
J9179||132.8||||
J9181||0.8||||
J9185||48.06||||
J9190||2.13||||
J9196||14.32||||
J9198||25.78||||
J9200||97.31||||
J9201||3.76||||
J9203||214.28||||
J9204||216.25||||
J9205||60.14||||
J9206||2.37||||
J9207||117.06||||
J9208||26.01||||
J9209||1.77||||
J9210||380.39||||
J9214||31.85||||
J9217||179.27||||
J9223||183.98||||
J9227||70.5||||
J9228||163.66||||
J9229||2443.31||||
J9230||321.72||||
J9245||181.51||||
J9246||31.98||||
J9247||503.5||||
J9260||1.97||||
J9261||130.14||||
J9263||0.06||||
J9264||14.69||||
J9266||23554.48||||
J9267||0.12||||
J9269||309.41||||
J9271||53.14||||
J9272||220.43||||
J9273||155.91||||
J9274||187.6||||
J9280||47.16||||
J9285||52.07||||
J9293||35.79||||
J9294||10.11||||
J9295||5.74||||
J9296||9.78||||
J9297||67.38||||
J9298||171.18||||
J9299||29.69||||
J9301||66.01||||
J9302||63.96||||
J9303||136.97||||
J9304||33.85||||
J9305||78.39||||
J9306||14.15||||
J9307||321.09||||
J9308||65.67||||
J9309||117.81||||
J9311||37.9||||
J9312||84.17||||
J9313||23.39||||
J9314||19.49||||
J9316||70.37||||
J9317||32.03||||
J9318||31.99||||
J9319||33.23||||
J9320||349.38||||
J9325||59.68||||
J9328||10.4||||
J9330||32.91||||
J9331||67.85||||
J9332||31.53||||
J9340||298.19||||
J9348||527.02||||
J9349||12.97||||
J9351||0.83||||
J9352||330.18||||
J9353||44.03||||
J9354||35.62||||
J9355||86.61||||
J9356||68.73||||
J9358||25.17||||
J9359||188.3||||
J9360||4.01||||
J9370||4.91||||
J9371||3420.78||||
J9390||11.4||||
J9393||20.0||||
J9394||50.0||||
J9395||14.02||||
J9400||8.09||||
S0017||7.7||||
S0020||4.85||||
S0032||23.77||||
S0039||11.92||||
S0074||9.98||||
S0077||3.08||||
S0078||72.98||||
S0080||119.18||||
S0132||197.0||||
S0145||1021.45||||
S0148||150.43||||
S0164||5.07||||
S5550||1.14||||
S5551||1.22||||
S5552||0.95||||
S5553||1.12||||
S5566||88.93||||
S5571||93.32||||
