SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
99252||32.46||||
99253||46.44||||
99254||65.01||||
99255||86.25||||
99281||15.18||||
99282||24.38||||
99283||44.6||||
99284||68.35||||
99285||108.08||||
99291||121.6||||
99292||58.9||||
99304||37.8||||
99305||46.9||||
99306||72.1||||
99307||13.7||||
99308||27.5||||
99309||40.0||||
99310||52.0||||
99315||38.4||||
99316||46.6||||
99341||41.2||||
99342||49.2||||
99344||77.0||||
99345||94.3||||
99347||25.2||||
99348||34.3||||
99349||51.6||||
99350||80.1||||
99360||25.5||||
99366||30.54||||
99368||28.32||||
99381||45.33||||
99382||47.13||||
99383||54.83||||
99384||65.78||||
99385||114.1||||
99386||132.2||||
99387||143.0||||
99391||34.69||||
99392||37.39||||
99393||43.85||||
99394||54.83||||
99395||102.9||||
99396||109.9||||
99397||118.4||||
99406||10.41||||
99407||19.93||||
99415||8.11||||
99416||4.49||||
99417||28.38||||
99418||33.01||||
99424||71.31||||
99425||51.53||||
99426||54.41||||
99427||41.93||||
99437||52.49||||
99439||32.58||||
99451||31.45||||
99452||31.45||||
99453||17.77||||
99454||58.92||||
99457||44.84||||
99458||35.59||||
99460||47.2||||
99461||72.8||||
99462||25.2||||
99463||93.28||||
99464||59.2||||
99465||122.0||||
99466||193.96||||
99467||96.79||||
99468||299.0||||
99469||143.52||||
99471||299.0||||
99472||143.52||||
99475||299.0||||
99476||143.52||||
99477||265.48||||
99478||121.51||||
99479||104.41||||
99480||98.63||||
99483||246.66||||
99485||62.57||||
99486||54.44||||
99490||45.11||||
99491||71.19||||
99492||141.26||||
99493||112.14||||
99494||57.88||||
99497||69.59||||
99498||62.64||||
99605||43.0||||
99606||43.0||||
99607||32.0||||
C9728||155.26||||
G0422||94.8||||
G0423||94.8||||
G0442||16.5||||
G0446||21.28||||
G0447||22.26||||
G0452||15.89||||
G0473||10.68||||
G0500||53.85||||
G0506||55.57||||
G0508||168.71||||
G0509||162.69||||
G2086||355.35||||
G2087||314.6||||
G2088||61.69||||
G2213||58.05||||
G8431||29.68||||
G8510||10.7||||
G9002||50.89||||
H1011||92.46||||
H2015||19.31||||
H2027||19.31||||
S0199||536.48||||
S0265||15.0||||
T1013||4.84||||
T1027||19.31||||
T1028||26.66||||
T1032||15.0||||
T1033||250.85||||
V2020||21.31||||
V2100||18.3||||
V2101||21.69||||
V2102||25.75||||
V2103||18.48||||
V2104||18.62||||
V2105||29.39||||
V2106||31.14||||
V2107||21.89||||
V2108||22.18||||
V2109||33.01||||
V2110||37.34||||
V2111||25.74||||
V2112||25.74||||
V2113||37.4||||
V2114||29.9||||
V2115||77.05||||
V2121||64.77||||
V2200||29.39||||
V2201||36.38||||
V2202||42.6||||
V2203||29.76||||
V2204||29.77||||
V2205||43.91||||
V2206||44.17||||
V2207||36.41||||
V2208||38.48||||
V2209||49.81||||
V2210||51.64||||
V2211||42.31||||
V2212||42.6||||
V2213||52.37||||
V2214||44.87||||
V2215||95.89||||
V2220||14.31||||
V2221||75.56||||
V2300||42.35||||
V2301||46.42||||
V2302||54.33||||
V2303||42.59||||
V2304||50.21||||
V2305||55.1||||
V2306||55.36||||
V2307||47.6||||
V2308||47.6||||
V2309||61.83||||
V2310||62.09||||
V2311||54.33||||
V2312||54.59||||
V2313||62.09||||
V2314||54.33||||
V2320||14.31||||
V2321||93.54||||
V2410||57.05||||
V2430||97.71||||
V2500||65.94||||
V2501||103.69||||
V2510||88.64||||
V2511||143.27||||
V2513||152.59||||
V2520||78.21||||
V2521||136.15||||
V2523||112.92||||
V2599||56.77||||
V2624||31.96||||
V2710||40.0||||
V2715||8.17||||
V2718||15.78||||
V2750||15.33||||
V2755||9.37||||
V2760||13.7||||
V2762||37.54||||
V2770||7.68||||
Z1032||126.31||||
Z1034||60.48||||
Z1038||60.48||||
Z4303||30.0||||
Z4304||54.0||||
Z4313||28.8||||
Z5422||125.0||||
Z5424||2.0||||
T1015||71.5||||
91010|26|54.6||||
91020|26|75.51||||
91022|26|77.9||||
91030|26|35.2||||
91034|26|60.54||||
91035|26|72.73||||
91037|26|104.69||||
91038|26|80.83||||
91065|26|19.46||||
91110|26|120.64||||
91122|26|47.09||||
91132|26|67.71||||
91133|26|81.25||||
91200|26|12.5||||
92025|26|21.46||||
92060|26|26.35||||
92081|26|25.37||||
92082|26|26.23||||
92083|26|23.8||||
92132|26|14.81||||
92133|26|20.64||||
92134|26|20.64||||
92136|26|22.83||||
92228|26|14.93||||
92235|26|45.77||||
92240|26|44.39||||
92242|26|47.78||||
92250|26|32.86||||
92265|26|32.52||||
92270|26|25.97||||
92283|26|12.93||||
92284|26|15.7||||
92540|26|64.06||||
92541|26|5.83||||
92542|26|5.57||||
92544|26|5.57||||
92545|26|5.57||||
92546|26|5.57||||
92547|26|5.57||||
92587|26|6.15||||
92588|26|15.38||||
92978|26|83.32||||
92979|26|66.14||||
93024|26|73.17||||
93025|26|163.3||||
93050|26|7.23||||
93260|26|38.38||||
93261|26|33.56||||
93278|26|10.49||||
93279|26|30.74||||
93280|26|37.06||||
93281|26|43.32||||
93282|26|40.53||||
93283|26|50.85||||
93284|26|60.47||||
93285|26|25.34||||
93286|26|12.64||||
93287|26|18.71||||
93288|26|20.53||||
93289|26|37.25||||
93290|26|17.81||||
93291|26|21.07||||
93292|26|20.87||||
93293|26|14.26||||
93303|26|54.95||||
93304|26|34.23||||
93306|26|62.34||||
93307|26|60.04||||
93308|26|30.02||||
93312|26|116.8||||
93315|26|144.92||||
93318|26|192.0||||
93320|26|30.63||||
93321|26|15.58||||
93325|26|2.34||||
93350|26|48.06||||
93351|26|123.64||||
93451|26|118.77||||
93452|26|213.6||||
93453|26|279.56||||
93454|26|212.67||||
93455|26|248.26||||
93456|26|275.8||||
93457|26|312.69||||
93458|26|256.5||||
93459|26|293.6||||
93460|26|324.88||||
93461|26|359.97||||
93464|26|76.44||||
93505|26|185.45||||
93571|26|80.13||||
93572|26|62.94||||
93600|26|117.68||||
93602|26|81.53||||
93603|26|113.11||||
93609|26|241.05||||
93610|26|83.65||||
