SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J7332||9.96||||
J9000||2.43||||
J9015||5140.25||||
J9017||15.37||||
J9019||427.27||||
J9020||64.56||||
J9021||46.53||||
J9022||82.07||||
J9023||88.18||||
J9025||0.5||||
J9027||28.77||||
J9032||44.36||||
J9033||16.53||||
J9034||17.43||||
J9035||69.72||||
J9036||17.12||||
J9037||44.25||||
J9039||131.9||||
J9040||24.3||||
J9041||24.66||||
J9042||205.76||||
J9043||195.65||||
J9045||2.67||||
J9046||26.47||||
J9047||44.03||||
J9048||30.76||||
J9049||7.65||||
J9050||468.03||||
J9055||69.09||||
J9057||82.51||||
J9060||1.92||||
J9061||18.9||||
J9065||24.31||||
J9070||21.92||||
J9071||2.75||||
J9100||1.02||||
J9118||66.75||||
J9119||27.26||||
J9120||557.4||||
J9130||4.08||||
J9144||46.76||||
J9145||59.35||||
J9150||46.55||||
J9153||215.22||||
J9155||4.08||||
J9160||1646.18||||
J9171||0.47||||
J9173||77.96||||
J9175||9.7||||
J9176||6.95||||
J9177||32.55||||
J9178||1.4||||
J9179||125.68||||
J9181||0.84||||
J9185||92.21||||
J9190||2.36||||
J9196||14.32||||
J9198||23.57||||
J9200||89.68||||
J9201||3.68||||
J9203||214.28||||
J9204||216.39||||
J9205||60.05||||
J9206||2.6||||
J9207||116.74||||
J9208||26.62||||
J9209||1.53||||
J9210||375.71||||
J9214||32.57||||
J9217||166.08||||
J9223||184.22||||
J9227||70.45||||
J9228||163.1||||
J9229||2443.31||||
J9230||321.72||||
J9245||297.1||||
J9246||31.98||||
J9247||503.5||||
J9260||2.62||||
J9261||127.39||||
J9263||0.06||||
J9264||12.19||||
J9266||23577.01||||
J9267||0.11||||
J9269||308.81||||
J9271||54.55||||
J9272||220.75||||
J9273||155.9||||
J9274||187.6||||
J9280||54.29||||
J9285||52.07||||
J9293||53.34||||
J9294||10.11||||
J9295||5.74||||
J9296||9.78||||
J9297||67.38||||
J9298||180.64||||
J9299||29.55||||
J9301||67.35||||
J9302||63.96||||
J9303||139.67||||
J9304||75.79||||
J9305||47.75||||
J9306||14.44||||
J9307||321.09||||
J9308||65.62||||
J9309||118.11||||
J9311||37.88||||
J9312||82.25||||
J9313||23.39||||
J9314||19.49||||
J9316||69.85||||
J9317||32.04||||
J9318||31.99||||
J9319||32.79||||
J9320||332.98||||
J9325||60.62||||
J9328||10.4||||
J9330||31.88||||
J9331||67.85||||
J9332||31.53||||
J9340||299.07||||
J9348||548.47||||
J9349||12.97||||
J9351||1.11||||
J9352||331.85||||
J9353||44.17||||
J9354||35.7||||
J9355||84.4||||
J9356||67.81||||
J9358||25.21||||
J9359||188.98||||
J9360||3.91||||
J9370||4.88||||
J9371||3420.78||||
J9390||9.27||||
J9393||20.0||||
J9394||50.0||||
J9395||11.05||||
J9400||7.13||||
S0017||7.7||||
S0032||22.35||||
S0039||11.92||||
S0074||9.98||||
S0078||72.98||||
S0080||111.29||||
S0132||197.0||||
S0145||1021.45||||
S0148||150.43||||
S0164||4.77||||
S5550||1.16||||
S5551||1.26||||
S5552||0.95||||
S5553||1.05||||
S5566||89.03||||
S5571||93.78||||
