SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
J0694					4.51					
J0695					8.23					
J0696					0.444					
J0697					1.884					
J0699					2.282					
J0701					5.833					
J0702					7.399					
J0703					4.973					
J0712					3.935					
J0713					1.66					
J0714					100.582					
J0717					4.652					
J0725					19.184					
J0735					18.37					
J0736					2.465					
J0737					2.815					
J0739										
J0740					528.002					
J0741					22.901					
J0742					2.512					
J0743					6.956					
J0744					1.858					
J0750										
J0751										
J0770					12.282					
J0775					71.159					
J0780					3.661					
J0791					128.538					
J0801					3750.08					
J0802					3416.971					
J0834					25.089					
J0840					1762.348					
J0841					1040.114					
J0850					1814.938					
J0872					0.041					
J0873					0.041					
J0874					0.068					
J0875					15.612					
J0877					0.056					
J0878					0.032					
J0881					3.036					
J0882					3.036					
J0885					7.528					
J0887					1.211					
J0888					1.157					
J0894					1.63					
J0895					6.778					
J0896					40.615					
J0897					26.96					
J1000					38.653					
J1010					0.119					
J1071					0.032					
J1100					0.112					
J1110					48.077					
J1120					23.65					
J1160					15.715					
J1162					4888.104					
J1165					0.444					
J1171					0.085					
J1190					87.494					
J1200					0.747					
J1201					14.874					
J1203					88.055					
J1205					39.897					
J1212					715.901					
J1230					20.845					
J1240					8.299					
J1245					3.817					
J1250					7.928					
J1265					0.721					
J1270					0.38					
J1290					565.826					
J1300					224.633					
J1301					22.139					
J1302					18.129					
J1303					220.752					
J1304					153.664					
J1305					186.306					
J1306					12.185					
J1322					293.916					
J1323					178.848					
J1325					15.86					
J1335					10.416					
J1364					65.379					
J1380					7.505					
J1410					382.786					
J1430					491.684					
J1437					21.052					
J1439					1.101					
J1440					63.3					
J1442					0.995					
J1447					0.388					
J1448					5.362					
J1449					22.754					
J1450					2.612					
J1453					0.136					
J1454					679.51					
J1456					2.043					
J1458					484.752					
J1459					48.579					
J1460					49.852					
J1551					14.498					
J1554					491.404					
J1555					16.82					
J1556					75.171					
J1557					57.925					
J1558					14.295					
J1559					13.232					
J1560					498.522					
J1561					48.805					
J1566					82.192					
J1568					48.995					
J1569					49.692					
J1570					36.406					
J1571					68.657					
J1575					17.503					
J1576					67.461					
J1580					2.74					
J1596					0.51					
J1598					1.803					
J1602					11.1					
J1610					192.303					
J1611					108.925					
J1626					0.281					
J1627					5.705					
J1630					1.03					
J1631					6.781					
J1640					32.195					
J1642					0.017					
J1643					3.734					
J1644					0.219					
J1645					17.206					
J1650					0.57					
J1652					0.92					
J1670					581.777					
J1720					19.397					
J1740					27.136					
J1743					537.925					
J1745					32.223					
J1746					77.064					
J1747					61.428					
J1750					17.669					
J1756					0.233					
J1786					43.615					
J1805					0.194					
J1806					0.358					
J1811					7.413					
J1813					15.534					
J1817					2.462					
J1823					484.403					
J1836					0.026					
J1885					0.682					
J1920					0.267					
J1921					1.631					
J1930					49.971					
J1931					38.698					
J1932					36.803					
J1939					0.62					
J1940					0.396					
J1943					3.191					
J1944					3.227					
J1950					1617.647					
J1951					140.623					
J1952					54.999					
J1953					0.055					
J1954					257.704					
J1955					27.721					
J1956					1.153					
J1961					21.993					
J2002					0.003					
J2010					9.356					
J2020					3.08					
J2021					14.761					
J2060					1.456					
J2150					2.609					
J2175					6.517					
J2182					30.435					
J2183					1.617					
J2184					2.103					
J2185					0.354					
J2210					22.436					
J2247					0.346					
J2248					0.285					
J2250					0.13					
J2251					0.177					
J2260					1.413					
J2267					39.542					
J2270					4.841					
J2272					5.07					
J2274					10.463					
J2277					25.218					
J2278					9.649					
J2280					8.734					
J2281					7.217					
J2300					3.614					
J2305					1.408					
J2310					8.731					
J2311					1.495					
J2315					4.116					
J2323					24.154					
J2327					14.632					
J2329					69.439					
J2350					59.798					
J2353					214.884					
J2354					0.863					
J2356					18.109					
J2357					38.293					
J2358					2.917					
J2359					0.916					
J2360					8.785					
J2372					0.171					
J2373					0.153					
J2401					0.028					
J2403					0.628					
J2404					0.539					
J2405					0.089					
J2406					42.503					
J2407					28.459					
J2426					14.762					
J2427					12.657					
J2430					12.614					
J2469					0.616					
J2501					0.756					
J2506					31.144					
J2507					3482.154					
J2508					223.547					
J2540					1.013					
J2543					1.102					
J2545					85.531					
J2550					3.312					
J2560					31.378					
J2562					50.471					
J2597					5.42					
J2598					1.619					
J2599					1.327					
J2675					0.726					
J2679					7.349					
J2680					10.209					
J2690					546.066					
J2700					0.867					
J2704					0.089					
J2720					1.077					
J2724					15.052					
J2760					367.121					
J2765					0.994					
J2777					34.247					
J2778					137.136					
J2779					79.08					
J2781					147.356					
J2782					109.528					
J2783					371.293					
J2785					2.88					
J2786					10.311					
J2788					24.038					
J2790					80.139					
J2791					4.798					
J2792					34.336					
J2794					11.299					
J2795					0.062					
J2796					101.052					
J2798					12.19					
J2799					24.766					
J2800					7.253					
J2805					123.618					
J2820					60.275					
J2860					157.072					
J2916					2.19					
J2919					0.304					
J2997					91.47					
J3000					32.745					
J3010					0.903					
J3032					18.693					
J3055					67.652					
J3060					42.581					
J3090					1.809					
J3095					7.228					
J3101					157.724					
J3105					2.267					
J3111					11.17					
J3121					0.051					
J3145					1.946					
J3230					27.71					
J3240					2073.341					
J3241					343.885					
J3243					0.522					
J3245					135.923					
J3246					3.826					
J3247					17.541					
J3250					51.229					
J3260					2.27					
J3262					5.962					
J3263					38.867					
J3285					55.815					
J3299					48.399					
J3301					0.902					
J3304					17.746					
J3315					466.727					
J3357					159.913					
J3358					12.967					
J3360					5.831					
J3370					2.164					
J3371					5.672					
J3372					6.417					
J3380					22.26					
J3385					370.2					
J3396					11.534					
J3401					996.961					
J3410					12.405					
J3411					1.786					
J3415					17.643					
J3420					1.149					
J3425					0.008					
J3430					2.511					
J3465					0.776					
J3473					0.365					
J3475					0.467					
J3480					0.105					
J3485					1.512					
J3486					7.432					
J3489					6.472					
J7030					2.567					
J7040					1.283					
J7042					1.142					
J7050					0.642					
J7060					1.824					
J7070					3.647					
J7120					2.42					
J7170					52.602					
J7171					34.597					
J7175					9.112					
J7177					1.112					
J7178					1.446					
J7179					1.871					
J7180					10.159					
J7181					17.256					
J7182					1.378					
J7183					1.28					
J7185					1.483					
J7186					1.225					
J7187					1.395					
J7188					3.221					
J7189					2.517					
J7190					1.171					
J7192					1.548					
J7193					1.409					
J7194					1.652					
J7195					1.852					
J7197					3.853					
J7198					2.344					
J7200					1.674					
J7201					3.591					
J7202					5.053					
J7203					4.565					
J7204					2.168					
J7205					2.344					
J7207					2.095					
J7208					2.44					
J7209					1.244					
J7210					1.46					
J7211					1.477					
J7212					2.296					
J7213					1.809					
J7214					4.694					
J7308					396.972					
J7311					333.48					
J7312					205.622					
J7313					495.384					
J7314					527.972					
J7318					6.999					
J7320					5.896					
J7321					73.222					
J7322					17.448					
J7323					121.312					
J7324					122.913					
J7325					9.155					
J7326					534.483					
J7327					683.165					
J7328					0.576					
J7329					6.665					
J7331					9.575					
J7332					10.356					
J7336					3.325					
J7340					235.06					
J7345					1.724					
J7351					209.861					
J7354					711.753					
J7402					11.345					
J7500					1.616					
J7502					2.387					
J7503					1.767					
J7504					3968.446					
J7507					0.255					
J7508					0.567					
J7509					0.244					
J7510					0.386					
J7511					956.739					
J7512					0.005					
J7515					0.847					
J7517					0.175					
J7518					0.442					
J7519					0.517					
J7520					1.327					
J7525					254.775					
J7527					2.206					
J7605					0.682					
J7606					2.381					
J7608					7.772					
J7611					0.181					
J7612					0.233					
J7613					0.071					
J7614					0.08					
J7620					0.185					
J7626					1.229					
J7631					0.437					
J7639					53.478					
J7644					0.363					
J7674					1.552					
J7677					0.186					
J7682					15.952					
J7686					760.235					
J8501					3.273					
J8522					0.064					
J8530					0.883					
J8540					0.041					
J8560					76.664					
J8610					0.224					
J8655					400.242					
J8670					1.583					
J8700					0.265					
J8705					124.86					
J9000					3.302					
J9017					7.199					
J9021					52.788					
J9022					86.242					
J9023					95.176					
J9025					0.32					
J9027					14.377					
J9029					63354.773					
J9030					2.991					
J9032					50.088					
J9033					2.82					
J9034					12.946					
J9035					72.704					
J9036					15.317					
J9039					152.178					
J9040					24.684					
J9041					1.572					
J9042					239.856					
J9043					216.455					
J9045					3.4					
J9047					49.577					
J9049					1.494					
J9050					330.871					
J9055					75.479					
J9056					27.844					
J9060					2.371					
J9061					20.673					
J9063					66.758					
J9065					14.245					
J9071					1.16					
J9073					0.925					
J9075					1.01					
J9100					0.771					
J9118					76.527					
J9119					28.24					
J9120					282.133					
J9130					4.269					
J9144					51.411					
J9145					65.117					
J9150					24.436					
J9153					242.495					
J9155					4.176					
J9171					0.791					
J9173					81.815					
J9176					7.578					
J9177					36.741					
J9178					1.622					
J9179					135.785					
J9181					1.373					
J9185					134.154					
J9190					2.394					
J9196					8.523					
J9200					3858.031					
J9201					2.794					
J9202					674.772					
J9203					229.674					
J9204					238.848					
J9205					64.765					
J9206					2.498					
J9207					134.057					
J9208					24.924					
J9209					1.889					
J9210					378.029					
J9211					46.712					
J9217					176.51					
J9218					9.204					
J9223					203.604					
J9226					45350.216					
J9227					78.049					
J9228					176.884					
J9229					2618.847					
J9245					153.536					
J9246					17.351					
J9260					2.723					
J9261					72.527					
J9263					0.062					
J9264					13.344					
J9266					27070.534					
J9267					0.101					
J9268					2541.774					
J9269					339.034					
J9271					58.216					
J9272					236.402					
J9273					181.598					
J9274					214.756					
J9280					42.505					
J9281					307.342					
J9286					2701.038					
J9293					54.651					
J9294					0.618					
J9295					5.731					
J9297					1.284					
J9298					190.461					
J9299					31.75					
J9301					74.588					
J9303					159.326					
J9304					50.83					
J9305					4.184					
J9306					16.118					
J9307					373.768					
J9308					71.071					
J9309					129.781					
J9311					36.942					
J9312					77.314					
J9314					5.519					
J9316					64.576					
J9317					34.668					
J9319					29.863					
J9321					54.169					
J9325					70.361					
J9328					10.398					
J9330					32.21					
J9331					114.205					
J9332					32.569					
J9333					22.797					
J9334					33.128					
J9340					209.016					
J9345					29.199					
J9347					135.448					
J9348					642.146					
J9349					13.709					
J9350					635.465					
J9351					1.619					
J9352					362.824					
J9353					48.208					
J9354					40.445					
J9355					77.94					
J9356					63.787					
J9357					1437.078					
J9358					27.811					
J9359					206.375					
J9360					4.433					
J9370					8.213					
J9380					31.98					
J9381					36.904					
J9390					7.593					
J9394					53.0					
J9395					7.506					
J9400					6.504					
P9041					10.615					
P9045					53.077					
P9046					21.231					
P9047					53.077					
Q0138					0.338					
Q0139					0.338					
Q0162					0.013					
Q0167					2.417					
Q0224					6583.5					
Q0249					7.569					
Q2041					489455.958					
Q2042					529192.855					
Q2043					55015.225					
Q2050					133.08					
Q2053					460530.402					
Q2054					516726.076					
Q2055					526587.593					
Q2056					527123.433					
Q3027					56.23					
Q4074					148.334					
Q4081					0.753					
Q4101					30.572					
Q4102					12.252					
Q4103					12.601					
Q4104					50.134					
Q4105					34.679					
Q4108					46.902					
Q4110					65.405					
Q4111					7.234					
Q4114					1583.766					
Q4115					13.578					
Q4118					2.556					
Q4121					48.865					
Q4124					9.162					
Q4126					87.514					
Q4127					79.066					
Q4128					30.5					
Q4132					151.128					
Q4133					136.96					
Q4137					107.604					
Q4143					33.92					
Q4147					147.222					
Q4148					129.581					
Q4150					85.862					
Q4151					139.99					
Q4152					46.327					
Q4153					154.583					
Q4154					151.131					
Q4155					26.327					
Q4156					66.199					
Q4158					81.46					
Q4159					263.308					
Q4160					96.396					
Q4161					1855.896					
Q4163					180.038					
Q4164					1635.069					
Q4166					19.771					
Q4170					131.936					
Q4171					11.871					
Q4173					343.509					
Q4175					65.512					
Q4178					101.008					
Q4180					254.986					
Q4184					624.34					
Q4186					158.489					
Q4187					244.898					
Q4188					722.664					
Q4190					237.777					
Q4191					1262.974					
Q4193					2067.0					
Q4194					860.97					
Q4196					105.35					
Q4197					95.424					
Q4199					342.906					
Q4201					96.281					
Q4204					2989.2					
Q4205					1310.446					
Q4217					372.578					
Q4221					2014.0					
Q4222					147.379					
Q4225					1537.0					
Q4227					1038.8					
Q4229					936.442					
Q4232					251.851					
Q4234					546.813					
Q4235					136.359					
Q4236					484.407					
Q4238					929.207					
Q4239					2464.699					
Q4248					1107.7					
Q4252					86.02					
Q4253					144.956					
Q4256					966.161					
Q4257					561.883					
Q4258					67.672					
Q4259					1290.099					
Q4262					314.039					
Q4263					531.779					
Q4265					2114.7					
Q4266					1542.651					
Q4267					380.426					
Q4268					919.14					
Q4271					1591.4					
Q4276					895.121					
Q4278					312.786					
Q4279					2385.0					
Q4280					3180.0					
Q4281					829.647					
Q4282					649.02					
Q4283					800.004					
Q4290					1961.0					
Q4293					1584.7					
Q4294					2279.0					
Q4295					2067.0					
Q4296					2279.0					
Q4297					2279.0					
Q4299					2491.0					
Q4300					2114.7					
Q4301					2385.0					
Q4302					2008.7					
Q4303					3460.882					
Q4304					1164.741					
Q4310					2438.326					
Q4332					1722.5					
Q5101					0.362					
Q5103					13.618					
Q5104					27.182					
Q5105					0.762					
Q5106					7.618					
Q5107					26.585					
Q5108					135.534					
Q5110					0.27					
Q5111					143.377					
Q5112					34.165					
Q5113					60.437					
Q5114					54.158					
Q5115					33.594					
Q5116					19.17					
Q5117					24.332					
Q5118					23.586					
Q5119					22.437					
Q5121					21.29					
Q5122					96.548					
Q5123					38.645					
Q5124					170.799					
Q5125					0.472					
Q5126					56.856					
Q5127					305.659					
Q5128					201.011					
Q5129					56.824					
Q5130					186.186					
Q9950					18.648					
Q9956					40.92					
Q9957					40.92					
Q9958					0.073					
Q9963					0.217					
Q9965					1.555					
Q9966					0.379					
Q9967					0.141					
Q9991					1943.058					
Q9992					1943.058					
