SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J9281|||||312.995|||||
J9286|||||2772.798|||||
J9293|||||27.693|||||
J9294|||||3.86|||||
J9295|||||5.731|||||
J9296|||||9.736|||||
J9297|||||1.739|||||
J9298|||||194.077|||||
J9299|||||32.352|||||
J9301|||||75.212|||||
J9303|||||164.923|||||
J9304|||||46.35|||||
J9305|||||3.771|||||
J9306|||||16.229|||||
J9307|||||373.768|||||
J9308|||||73.368|||||
J9309|||||132.725|||||
J9311|||||37.526|||||
J9312|||||76.433|||||
J9314|||||8.37|||||
J9316|||||62.993|||||
J9317|||||35.8|||||
J9319|||||31.541|||||
J9321|||||54.861|||||
J9323|||||10.343|||||
J9324|||||81.057|||||
J9325|||||70.376|||||
J9328|||||10.406|||||
J9330|||||30.317|||||
J9331|||||117.632|||||
J9332|||||32.375|||||
J9333|||||22.842|||||
J9334|||||33.371|||||
J9340|||||245.049|||||
J9345|||||29.736|||||
J9347|||||138.244|||||
J9348|||||641.829|||||
J9349|||||13.925|||||
J9350|||||640.956|||||
J9351|||||1.273|||||
J9352|||||363.832|||||
J9353|||||48.53|||||
J9354|||||41.105|||||
J9355|||||75.692|||||
J9356|||||62.916|||||
J9357|||||1444.55|||||
J9358|||||28.901|||||
J9359|||||211.995|||||
J9360|||||5.136|||||
J9370|||||8.196|||||
J9380|||||32.419|||||
J9381|||||37.307|||||
J9390|||||6.586|||||
J9394|||||3.322|||||
J9395|||||6.895|||||
J9400|||||8.298|||||
P9041|||||10.615|||||
P9045|||||53.077|||||
P9046|||||21.231|||||
P9047|||||53.077|||||
Q0138|||||0.328|||||
Q0139|||||0.328|||||
Q0162|||||0.013|||||
Q0167|||||1.476|||||
Q0224|||||6583.5|||||
Q0249|||||7.569|||||
Q2041|||||502840.728|||||
Q2042|||||578771.123|||||
Q2043|||||57017.103|||||
Q2050|||||150.409|||||
Q2053|||||489399.157|||||
Q2054|||||516442.285|||||
Q2055|||||527622.462|||||
Q2056|||||553169.299|||||
Q4074|||||148.764|||||
Q4081|||||0.708|||||
Q4101|||||30.363|||||
Q4102|||||12.011|||||
Q4103|||||12.53|||||
Q4104|||||49.792|||||
Q4105|||||23.248|||||
Q4108|||||50.477|||||
Q4110|||||65.405|||||
Q4111|||||7.6|||||
Q4114|||||1494.346|||||
Q4115|||||12.384|||||
Q4118|||||2.553|||||
Q4121|||||51.787|||||
Q4123|||||71.55|||||
Q4124|||||9.092|||||
Q4126|||||63.304|||||
Q4127|||||68.487|||||
Q4128|||||24.467|||||
Q4132|||||37.502|||||
Q4133|||||136.366|||||
Q4137|||||102.184|||||
Q4138|||||94.255|||||
Q4140|||||168.919|||||
Q4141|||||37.865|||||
Q4143|||||33.92|||||
Q4148|||||128.431|||||
Q4150|||||82.762|||||
Q4151|||||136.475|||||
Q4152|||||54.623|||||
Q4153|||||128.08|||||
Q4154|||||133.66|||||
Q4155|||||26.309|||||
Q4156|||||64.75|||||
Q4158|||||63.618|||||
Q4159|||||262.929|||||
Q4160|||||92.651|||||
Q4161|||||1853.655|||||
Q4163|||||182.181|||||
Q4164|||||322.151|||||
Q4166|||||21.495|||||
Q4170|||||444.74|||||
Q4171|||||12.125|||||
Q4173|||||360.508|||||
Q4175|||||68.556|||||
Q4178|||||92.03|||||
Q4180|||||1030.144|||||
Q4184|||||80.04|||||
Q4186|||||158.334|||||
Q4187|||||247.017|||||
Q4188|||||493.303|||||
Q4190|||||177.494|||||
Q4191|||||940.152|||||
Q4193|||||1608.269|||||
Q4194|||||719.368|||||
Q4195|||||100.174|||||
Q4196|||||105.464|||||
Q4197|||||73.535|||||
Q4199|||||332.422|||||
Q4201|||||86.346|||||
Q4203|||||300.181|||||
Q4204|||||2929.017|||||
Q4205|||||1055.97|||||
Q4217|||||273.512|||||
