SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
J9316					71.651					
J9317					31.258					
J9319					33.228					
J9320					347.875					
J9325					57.217					
J9328					10.405					
J9330					34.748					
J9340					305.449					
J9349					12.8					
J9351					0.899					
J9352					325.029					
J9353					43.757					
J9354					34.151					
J9355					86.41					
J9356					71.494					
J9357					1435.658					
J9358					24.6					
J9360					3.908					
J9370					4.939					
J9371					3420.781					
J9390					8.624					
J9395					15.646					
J9400					7.661					
P9041					10.49					
P9045					52.45					
P9046					20.98					
P9047					52.45					
Q0138					1.093					
Q0139					0.997					
Q0162					0.015					
Q0164					0.256					
Q0167					0.589					
Q2043					52421.579					
Q2050					200.515					
Q3027					54.838					
Q4074					140.409					
Q4081					0.822					
Q4101					30.442					
Q4102					9.8					
Q4106					31.971					
Q4110					42.702					
Q4111					6.987					
Q4121					43.823					
Q4133					134.055					
Q4137					101.037					
Q4145					19.478					
Q4151					127.551					
Q4159					535.602					
Q4160					95.943					
Q4163					150.575					
Q4186					154.305					
Q4187					223.725					
Q4195					83.395					
Q4196					110.645					
Q5101					0.306					
Q5103					40.574					
Q5104					39.584					
Q5105					0.813					
Q5106					8.126					
Q5107					39.768					
Q5108					204.138					
Q5110					0.337					
Q5111					202.099					
Q5112					61.105					
Q5113					48.496					
Q5114					55.715					
Q5115					57.347					
Q5116					55.787					
Q5117					47.409					
Q5118					50.589					
Q5119					56.37					
Q5120					222.861					
Q5121					45.304					
Q5122					269.141					
Q5123					64.329					
Q9950					18.97					
Q9956					30.767					
Q9957					46.15					
Q9958					0.073					
Q9961					0.242					
Q9963					0.185					
Q9965					0.807					
Q9966					0.344					
Q9967					0.121					
Q9991					1787.032					
Q9992					1787.032					
