SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
J7179					1.832					
J7180					9.673					
J7181					17.101					
J7182					1.309					
J7183					1.298					
J7185					1.308					
J7186					1.218					
J7187					1.346					
J7188					3.221					
J7189					2.407					
J7190					1.188					
J7192					1.503					
J7193					1.32					
J7194					1.612					
J7195					1.744					
J7197					3.71435613					
J7198					2.298					
J7200					1.603					
J7201					3.466					
J7202					4.931					
J7203					4.404					
J7204					2.055					
J7205					2.18					
J7207					2.03					
J7208					2.346					
J7209					1.298					
J7210					1.448					
J7211					1.425					
J7212					2.022					
J7213					1.764					
J7214					4.733					
J7308					390.561					
J7311					341.4					
J7312					205.685					
J7313					490.947					
J7314					529.062					
J7318					6.271					
J7320					5.775					
J7321					75.766					
J7322					17.295					
J7323					123.142					
J7324					136.255					
J7325					8.77					
J7326					515.302					
J7327					728.291					
J7328					0.541					
J7329					8.564					
J7331					11.827					
J7332					10.338					
J7336					3.272					
J7340					226.8					
J7345					1.66					
J7351					206.225					
J7402					11.345					
J7500					11.752					
J7502					2.207					
J7503					1.675					
J7504					3254.873					
J7507					0.3					
J7508					0.553					
J7509					0.241					
J7510					0.241					
J7511					921.169					
J7512					0.008					
J7515					0.685					
J7517					0.198					
J7518					0.873					
J7520					3.155					
J7525					248.745					
J7527					2.866					
J7605					2.648					
J7606					4.879					
J7608					9.874					
J7611					0.124					
J7612					0.225					
J7613					0.042					
J7614					0.05					
J7620					0.153					
J7626					1.148					
J7631					1.311					
J7639					52.254					
J7644					0.318					
J7674					0.863					
J7677					0.189					
J7682					24.076					
J7686					733.638					
J8501					3.458					
J8520					0.291					
J8521					1.169					
J8530					1.006					
J8540					0.078					
J8560					76.534					
J8610					0.255					
J8655					407.833					
J8670					1.731					
J8700					0.187					
J8705					113.779					
J9000					2.684					
J9017					18.499					
J9021					49.714					
J9022					82.622					
J9023					90.894					
J9025					0.414					
J9027					23.290174587854924					
J9030					2.917					
J9032					48.393					
J9033					11.415					
J9034					15.861					
J9035					73.81					
J9036					15.033					
J9039					145.313					
J9040					24.581					
J9041					2.289					
J9042					222.114					
J9043					209.34					
J9045					2.758					
J9047					46.897					
J9049					3.091					
J9050					409.703					
J9055					72.276					
J9056					33.183					
J9058					33.058					
J9059					23.13					
J9060					2.188					
J9061					19.988					
J9063					65.754					
J9065					16.757					
J9070					17.942					
J9071					1.952					
J9100					0.941					
J9118					72.883					
J9119					26.921					
J9120					838.464					
J9130					3.761					
J9144					49.31					
J9145					62.134					
J9150					31.636					
J9153					227.936					
J9155					4.127					
J9171					0.804					
J9173					79.741					
J9176					7.218					
J9177					35.057					
J9178					1.446					
J9179					130.874					
J9181					0.766					
J9185					500.459					
J9190					2.838					
J9196					3.689					
J9198					40.28					
J9200					3551.0					
J9201					3.932					
J9202					611.346					
J9203					221.843					
J9204					227.344					
J9205					62.485					
J9206					2.064					
J9207					127.574					
J9208					25.891					
J9209					1.524					
J9210					390.158					
J9211					36.346					
J9217					166.685					
J9218					7.875					
J9223					196.82					
J9226					44695.101					
J9227					74.641					
J9228					168.56					
J9229					2529.553					
J9245					176.25222348436517					
J9246					16.083					
J9250					0.233					
J9259 					16.226					
J9260					2.325					
J9261					116.647					
J9262					3.962					
J9263					0.06939184019018205					
J9264					14.785					
J9266					25781.458					
J9267					0.118					
J9268					2336.979					
J9269					324.482					
J9271					56.412					
J9272					230.819					
J9273					168.262					
J9274					203.827					
J9280					95.61					
J9281					294.366					
J9293					41.393					
J9294					4.978					
J9295					5.737					
J9297					2.285					
J9298					183.617					
J9299					30.426					
J9301					70.286					
J9303					149.717					
J9304					66.23					
J9305					3.223					
J9306					15.423					
J9307					298.179					
J9308					69.003					
J9309					121.234					
J9311					37.133					
J9312					80.192					
J9313					23.394					
J9316					67.906					
J9317					33.26					
J9319					30.659					
J9325					66.295					
J9328					10.4					
J9330					29.679					
J9331					107.658					
J9332					32.108					
J9340					260.251					
J9347					136.306					
J9348					579.537					
J9349					13.288					
J9350					629.703					
J9351					1.085					
J9352					338.41					
J9353					45.93					
J9354					38.339					
J9355					80.785					
J9356					66.0					
J9357					1426.652					
J9358					26.307					
J9359					195.936					
J9360					4.07051365					
J9370					7.939					
J9380					30.899					
J9381					36.23					
J9390					8.106					
J9394					53.0					
J9395					8.357					
J9400					7.806					
P9041					10.615					
P9045					53.077					
P9046					21.231					
P9047					53.077					
Q0138					0.503					
Q0139					0.503					
Q0162					0.016					
Q0167					0.6240658277029784					
Q2041					449341.851					
Q2042					484623.489					
Q2043					53472.873					
Q2050					144.845					
Q2053					449440.0					
Q2054					473458.426					
Q2055					483453.66					
Q2056					497024.646					
Q3027					53.875					
Q4074					146.709					
Q4081					0.709					
Q4101					30.3					
Q4102					12.5					
Q4103					12.622					
Q4104					49.347					
Q4105					23.489					
Q4106					27.816					
Q4108					44.627					
Q4110					41.359					
Q4111					7.332					
Q4114					1537.55					
Q4115					12.824					
Q4117					20.454					
Q4118					2.515					
Q4121					45.596					
Q4123					32.993					
Q4124					8.902					
Q4126					92.456					
Q4127					66.707					
Q4128					30.699					
Q4132					207.724					
Q4133					140.816					
Q4137					102.9					
Q4141					74.214					
Q4143					29.68					
Q4147					111.889					
Q4150					79.908					
Q4151					135.29					
Q4152					52.118					
Q4153					169.06					
Q4154					133.594					
Q4159					367.052					
Q4160					96.261					
Q4161					134.816					
Q4163					178.825					
Q4164					1337.847					
Q4166					19.269					
Q4168					17.256					
Q4169					193.841					
Q4170					56.9					
Q4171					14.264					
Q4173					400.835					
Q4175					64.613					
Q4178					77.976					
Q4180					650.161					
Q4186					149.729					
Q4187					244.08					
Q4190					433.016					
Q4196					103.471					
Q4197					148.072					
Q4199					352.248					
Q4201					121.388					
Q4203					289.409					
Q4205					1484.0					
Q4210					848.0					
Q4217					784.23					
Q4222					102.034					
Q4226					246.969					
Q4227					147.21					
Q4229					162.008					
Q4232					148.99					
Q4234					513.177					
Q4235					148.456					
Q4236					1111.365					
Q4246					2968.0					
Q4247					530.0					
Q4248					1049.398					
Q4252					121.707					
Q4253					425.615					
Q4258					69.617					
Q4259					997.699					
Q4262					1006.323					
Q4278					530.0					
Q5101					0.17					
Q5103					13.931					
Q5104					32.562					
Q5105					0.725					
Q5106					7.252					
Q5107					27.853					
Q5108					96.464					
Q5110					0.297					
Q5111					150.701					
Q5112					41.651					
Q5113					20.183					
Q5114					40.04					
Q5115					37.626					
Q5116					19.622					
Q5117					24.341					
Q5118					23.737					
Q5119					22.304					
Q5121					26.468					
Q5122					88.98					
Q5123					43.475					
Q5124					199.552					
Q5125					0.525					
Q5126					63.916					
Q5127					349.14					
Q5128					273.264					
Q5129					69.772					
Q5130					208.796					
Q9950					18.778					
Q9956					42.666					
Q9957					42.666					
Q9958					0.077					
Q9961					0.277					
Q9963					0.215					
Q9965					1.074					
Q9966					0.407					
Q9967					0.131					
Q9991					1886.977					
Q9992					1886.977					
