SVC_CD	MODIFIER_1	MODIFIER_2	MODIFIER_3	MODIFIER_4	FEE	AS_OF_DATE	AGE_UNIT	FROM_AGE	THROUGH_AGE	PLACE_OF_SERVICE_CODE
Q4128					30.677					
Q4132					373.332					
Q4133					134.234					
Q4137					99.906					
Q4150					74.303					
Q4151					120.839					
Q4152					44.443					
Q4153					160.653					
Q4154					158.169					
Q4159					460.501					
Q4160					94.06					
Q4161					127.2					
Q4163					104.782					
Q4170					81.108					
Q4175					63.377					
Q4176					129.619					
Q4180					166.127					
Q4186					153.459					
Q4187					241.746					
Q4195					71.232					
Q4196					109.761					
Q4197					178.343					
Q4199					317.219					
Q4201					170.263					
Q4203					222.391					
Q4227					290.89					
Q4229					250.007					
Q4231					677.326					
Q4232					380.646					
Q4235					150.549					
Q4246					2968.0					
Q4247					530.0					
Q4248					119.415					
Q4252					175.723					
Q4258					61.232					
Q5101					0.238					
Q5103					24.417					
Q5104					45.471					
Q5105					0.806					
Q5106					7.907					
Q5107					31.696					
Q5108					136.543					
Q5110					0.358					
Q5111					137.659					
Q5112					58.343					
Q5113					36.399					
Q5114					42.597					
Q5115					48.829					
Q5116					31.936					
Q5117					33.373					
Q5118					32.679					
Q5119					31.087					
Q5120					89.942					
Q5121					33.502					
Q5122					143.863					
Q5123					49.75					
Q5124					235.95					
Q9950					18.377					
Q9956					30.521					
Q9957					45.781					
Q9958					0.075					
Q9961					0.148					
Q9963					0.206					
Q9965					1.493					
Q9966					0.476					
Q9967					0.174					
Q9991					1825.833					
Q9992					1825.833					
