SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
J9296||9.89||||
J9297||1.3||||
J9298||187.15||||
J9299||31.09||||
J9301||70.34||||
J9302||60.34||||
J9303||150.66||||
J9304||62.32||||
J9305||4.37||||
J9306||15.43||||
J9307||289.14||||
J9308||70.24||||
J9309||124.29||||
J9311||37.41||||
J9312||79.2||||
J9313||23.39||||
J9314||19.49||||
J9316||67.05||||
J9317||34.08||||
J9318||31.99||||
J9319||31.96||||
J9320||349.23||||
J9321||53.8||||
J9322||9.61||||
J9323||6.01||||
J9325||66.59||||
J9328||10.4||||
J9330||30.99||||
J9331||109.29||||
J9332||32.08||||
J9333||21.61||||
J9334||31.3||||
J9340||251.21||||
J9345||29.83||||
J9347||136.09||||
J9348||609.77||||
J9349||13.6||||
J9350||629.64||||
J9351||0.78||||
J9352||338.4||||
J9353||47.05||||
J9354||38.37||||
J9355||80.47||||
J9356||66.02||||
J9358||27.24||||
J9359||200.63||||
J9360||4.22||||
J9370||7.73||||
J9376||86.54||||
J9380||30.85||||
J9381||36.26||||
J9390||7.42||||
J9393||20.0||||
J9394||53.0||||
J9395||8.45||||
J9400||7.28||||
P9023||0.85||||
P9048||52.9||||
Q0138||0.36||||
Q0139||0.36||||
Q2041||89888.0||||
Q2042||85178.75||||
Q2043||53426.66||||
Q2049||502.0||||
Q2050||85.48||||
Q2056||84532.65||||
Q4081||0.89||||
Q5101||0.32||||
Q5103||14.29||||
Q5104||31.5||||
Q5105||0.78||||
Q5106||7.82||||
Q5107||25.62||||
Q5108||122.54||||
Q5110||0.29||||
Q5111||122.1||||
Q5112||38.94||||
Q5113||40.31||||
Q5114||44.43||||
Q5115||35.89||||
Q5116||16.37||||
Q5117||13.45||||
Q5118||21.51||||
Q5119||20.45||||
Q5120||327.13||||
Q5121||25.56||||
Q5122||62.38||||
Q5123||41.42||||
Q5124||187.51||||
Q5125||0.54||||
Q5126||60.58||||
Q5127||328.64||||
Q5128||262.08||||
Q5129||72.41||||
Q5130||201.97||||
Q5131||2720.5||||
Q9956||30.44||||
Q9957||45.78||||
Q9968||14.18||||
Q9991||1887.11||||
Q9992||1887.11||||
S0017||7.27||||
S0032||12.5||||
S0039||12.02||||
S0074||12.11||||
S0078||105.15||||
S0080||115.27||||
S0132||196.99||||
S0145||1113.42||||
S0148||150.43||||
S5550||0.72||||
S5551||0.83||||
S5552||0.37||||
S5553||0.8||||
S5566||47.12||||
S5571||60.69||||
