SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E0667|RR||||51.08|20250401||||
E0667|UE||||339.29|20250401||||
E0668|NU||||617.39|20250401||||
E0668|RR||||60.93|20250401||||
E0668|UE||||463.06|20250401||||
E0669|NU||||256.13|20250401||||
E0669|RR||||25.61|20250401||||
E0669|UE||||192.12|20250401||||
E0670|NU||||1756.34|20250401||||
E0670|RR||||188.01|20250401||||
E0670|UE||||1317.19|20250401||||
E0671|NU||||580.33|20250401||||
E0671|RR||||58.07|20250401||||
E0671|UE||||435.21|20250401||||
E0672|NU||||450.9|20250401||||
E0672|RR||||45.13|20250401||||
E0672|UE||||338.2|20250401||||
E0673|NU||||374.67|20250401||||
E0673|RR||||37.47|20250401||||
E0673|UE||||281.06|20250401||||
E0675|RR||||537.28|20250401||||
E0677|RR||||80.74|20250401||||
E0678|RR||||45.24|20250401||||
E0679|RR||||25.61|20250401||||
E0680|RR||||740.72|20250401||||
E0681|RR||||109.07|20250401||||
E0682|RR||||61.74|20250401||||
E0683|RR||||79.93|20250401||||
E0691|NU||||1255.5|20250401||||
E0691|RR||||125.54|20250401||||
E0691|UE||||941.63|20250401||||
E0692|NU||||1576.57|20250401||||
E0692|RR||||157.63|20250401||||
E0692|UE||||1182.42|20250401||||
E0693|NU||||1943.46|20250401||||
E0693|RR||||194.36|20250401||||
E0693|UE||||1457.59|20250401||||
E0694|NU||||6185.86|20250401||||
E0694|RR||||618.58|20250401||||
E0694|UE||||4639.43|20250401||||
E0705|NU||||53.57|20250401||||
E0705|NU|KU|||70.81|20250401||||
E0705|RR||||5.36|20250401||||
E0705|RR|KU|||7.06|20250401||||
E0705|UE||||40.18|20250401||||
E0705|UE|KU|||53.05|20250401||||
E0720|NU||||67.4|20250401||||
E0730|NU||||66.84|20250401||||
E0731|NU||||87.78|20250401||||
E0732|RR||||43.65|20250401||||
E0733|RR||||43.65|20250401||||
E0734|RR||||439.54|20250401||||
E0735|RR||||43.65|20250401||||
E0736|RR||||43.65|20250401||||
E0738|RR||||1999.65|20250401||||
E0739|RR||||1566.33|20250401||||
E0740|RR||||73.06|20250401||||
E0743|RR||||237.45|20250401||||
E0744|RR||||117.43|20250401||||
E0745|RR||||106.32|20250401||||
E0747|NU|KF|||4650.78|20250401||||
E0747|RR|KF|||462.15|20250401||||
E0747|UE|KF|||3455.45|20250401||||
E0748|NU|KF|||5436.08|20250401||||
E0748|RR|KF|||543.57|20250401||||
E0748|UE|KF|||4077.07|20250401||||
E0749|RR|KF|||397.31|20250401||||
E0760|NU|KF|||4517.27|20250401||||
E0760|RR|KF|||451.73|20250401||||
E0760|UE|KF|||3387.91|20250401||||
E0762|RR||||153.63|20250401||||
E0764|RR|KF|||1546.22|20250401||||
E0765|NU||||117.54|20250401||||
E0765|RR||||11.78|20250401||||
E0765|UE||||88.19|20250401||||
E0766|RR|KF|||16063.46|20250401||||
E0776|NU||||178.89|20250401||||
E0776|RR||||17.89|20250401||||
E0776|UE||||134.17|20250401||||
E0779|RR||||22.38|20250401||||
E0780|NU||||14.49|20250401||||
E0781|RR||||301.2|20250401||||
E0782|NU|KF|||5998.75|20250401||||
E0782|RR|KF|||599.9|20250401||||
E0782|UE|KF|||4499.06|20250401||||
E0783|NU|KF|||11438.68|20250401||||
E0783|RR|KF|||1143.89|20250401||||
E0783|UE|KF|||8579.05|20250401||||
E0784|RR||||543.08|20250401||||
E0785|KF||||660.19|20250401||||
E0786|NU|KF|||10755.06|20250401||||
E0786|RR|KF|||1075.52|20250401||||
E0786|UE|KF|||8066.31|20250401||||
E0791|RR||||357.82|20250401||||
E0840|NU||||102.37|20250401||||
E0840|RR||||22.81|20250401||||
E0840|UE||||76.75|20250401||||
E0849|RR||||72.01|20250401||||
E0850|NU||||136.63|20250401||||
E0850|RR||||20.16|20250401||||
E0850|UE||||110.09|20250401||||
E0855|RR||||69.06|20250401||||
E0856|RR||||21.5|20250401||||
E0860|NU||||53.84|20250401||||
E0860|RR||||9.11|20250401||||
E0860|UE||||41.23|20250401||||
E0870|NU||||138.14|20250401||||
E0870|RR||||18.74|20250401||||
E0870|UE||||104.07|20250401||||
E0880|NU||||149.09|20250401||||
E0880|RR||||27.54|20250401||||
E0880|UE||||112.85|20250401||||
E0890|NU||||142.99|20250401||||
E0890|RR||||45.88|20250401||||
E0890|UE||||115.19|20250401||||
E0900|NU||||179.04|20250401||||
E0900|RR||||38.6|20250401||||
E0900|UE||||134.31|20250401||||
E0910|RR||||12.92|20250401||||
E0911|RR||||49.28|20250401||||
E0912|RR||||95.53|20250401||||
E0920|RR||||54.82|20250401||||
E0930|RR||||57.6|20250401||||
E0935|RR||||27.9|20250401||||
E0940|RR||||23.69|20250401||||
E0941|RR||||60.64|20250401||||
E0942|NU||||27.73|20250401||||
E0942|RR||||3.29|20250401||||
E0942|UE||||20.75|20250401||||
E0944|NU||||54.48|20250401||||
E0944|RR||||5.48|20250401||||
E0944|UE||||40.86|20250401||||
E0945|NU||||61.92|20250401||||
E0945|RR||||6.18|20250401||||
E0945|UE||||46.46|20250401||||
E0946|RR||||82.67|20250401||||
E0947|NU||||847.34|20250401||||
E0947|RR||||87.85|20250401||||
E0947|UE||||635.48|20250401||||
E0948|NU||||819.56|20250401||||
E0948|RR||||81.93|20250401||||
E0948|UE||||578.06|20250401||||
E0950|NU||||87.17|20250401||||
E0950|NU|KE|||0.0|20250401||||
E0950|NU|KU|||112.03|20250401||||
E0950|RR||||8.72|20250401||||
E0950|RR|KE|||0.0|20250401||||
E0950|RR|KU|||11.19|20250401||||
E0950|UE||||65.38|20250401||||
E0950|UE|KE|||0.0|20250401||||
E0950|UE|KU|||84.03|20250401||||
E0951|NU||||15.95|20250401||||
E0951|NU|KE|||0.0|20250401||||
E0951|NU|KU|||22.87|20250401||||
E0951|RR||||1.59|20250401||||
E0951|RR|KE|||0.0|20250401||||
E0951|RR|KU|||2.34|20250401||||
E0951|UE||||11.97|20250401||||
E0951|UE|KE|||0.0|20250401||||
E0951|UE|KU|||17.14|20250401||||
E0952|NU||||19.28|20250401||||
E0952|NU|KE|||0.0|20250401||||
E0952|NU|KU|||19.29|20250401||||
E0952|RR||||2.0|20250401||||
E0952|RR|KE|||0.0|20250401||||
E0952|RR|KU|||1.99|20250401||||
E0952|UE||||14.46|20250401||||
E0952|UE|KE|||0.0|20250401||||
E0952|UE|KU|||14.48|20250401||||
E0953|NU||||88.93|20250401||||
E0953|NU|KE|||0.0|20250401||||
E0953|NU|KU|||118.7|20250401||||
E0953|RR||||8.89|20250401||||
E0953|RR|KE|||0.0|20250401||||
E0953|RR|KU|||11.86|20250401||||
E0953|UE||||66.7|20250401||||
E0953|UE|KE|||0.0|20250401||||
E0953|UE|KU|||89.03|20250401||||
E0954|NU||||63.94|20250401||||
E0954|NU|KE|||0.0|20250401||||
E0954|NU|KU|||70.88|20250401||||
E0954|RR||||6.45|20250401||||
E0954|RR|KE|||0.0|20250401||||
E0954|RR|KU|||7.19|20250401||||
E0954|UE||||47.96|20250401||||
E0954|UE|KE|||0.0|20250401||||
E0954|UE|KU|||53.14|20250401||||
E0955|RR||||16.67|20250401||||
E0955|RR|KE|||0.0|20250401||||
E0955|RR|KU|||24.34|20250401||||
E0956|NU||||88.93|20250401||||
E0956|NU|KE|||0.0|20250401||||
E0956|NU|KU|||118.7|20250401||||
E0956|RR||||8.89|20250401||||
E0956|RR|KE|||0.0|20250401||||
E0956|RR|KU|||11.86|20250401||||
E0956|UE||||66.7|20250401||||
E0956|UE|KE|||0.0|20250401||||
E0956|UE|KU|||89.03|20250401||||
E0957|NU||||139.41|20250401||||
E0957|NU|KE|||0.0|20250401||||
E0957|NU|KU|||166.12|20250401||||
E0957|RR||||13.94|20250401||||
E0957|RR|KE|||0.0|20250401||||
E0957|RR|KU|||16.63|20250401||||
E0957|UE||||104.56|20250401||||
E0957|UE|KE|||0.0|20250401||||
E0957|UE|KU|||124.57|20250401||||
E0958|RR||||47.05|20250401||||
E0958|RR|KU|||56.31|20250401||||
E0959|NU||||52.07|20250401||||
E0959|NU|KU|||61.75|20250401||||
E0959|RR||||5.21|20250401||||
E0959|RR|KU|||6.21|20250401||||
E0959|UE||||39.06|20250401||||
E0959|UE|KU|||46.76|20250401||||
E0960|NU||||85.2|20250401||||
E0960|NU|KE|||0.0|20250401||||
E0960|NU|KU|||109.57|20250401||||
E0960|RR||||8.52|20250401||||
E0960|RR|KE|||0.0|20250401||||
E0960|RR|KU|||10.99|20250401||||
E0960|UE||||63.9|20250401||||
E0960|UE|KE|||0.0|20250401||||
E0960|UE|KU|||82.19|20250401||||
E0961|NU||||25.97|20250401||||
E0961|NU|KU|||41.57|20250401||||
E0961|RR||||2.6|20250401||||
E0961|RR|KU|||4.34|20250401||||
E0961|UE||||19.48|20250401||||
E0961|UE|KU|||20.72|20250401||||
E0966|NU||||81.07|20250401||||
E0966|NU|KU|||99.73|20250401||||
E0966|RR||||8.11|20250401||||
E0966|RR|KU|||9.84|20250401||||
E0966|UE||||60.81|20250401||||
E0966|UE|KU|||74.78|20250401||||
E0967|NU||||81.34|20250401||||
E0967|NU|KU|||90.23|20250401||||
E0967|RR||||8.13|20250401||||
E0967|RR|KU|||9.03|20250401||||
E0967|UE||||61.0|20250401||||
E0967|UE|KU|||67.64|20250401||||
E0968|RR||||22.66|20250401||||
E0969|NU||||218.84|20250401||||
E0969|RR||||21.67|20250401||||
E0969|UE||||164.14|20250401||||
E0971|NU||||35.16|20250401||||
E0971|NU|KU|||60.62|20250401||||
E0971|RR||||3.52|20250401||||
E0971|RR|KU|||6.07|20250401||||
E0971|UE||||26.37|20250401||||
E0971|UE|KU|||45.51|20250401||||
E0973|NU||||66.15|20250401||||
E0973|NU|KE|||0.0|20250401||||
E0973|NU|KU|||117.7|20250401||||
E0973|RR||||6.62|20250401||||
E0973|RR|KE|||0.0|20250401||||
E0973|RR|KU|||11.35|20250401||||
E0973|UE||||49.61|20250401||||
E0973|UE|KE|||0.0|20250401||||
E0973|UE|KU|||88.26|20250401||||
E0974|NU||||86.67|20250401||||
E0974|NU|KU|||109.55|20250401||||
E0974|RR||||8.67|20250401||||
E0974|RR|KU|||11.61|20250401||||
E0974|UE||||65.01|20250401||||
E0974|UE|KU|||82.79|20250401||||
E0978|NU||||27.73|20250401||||
E0978|NU|KE|||0.0|20250401||||
E0978|NU|KU|||43.71|20250401||||
E0978|RR||||2.77|20250401||||
E0978|RR|KE|||0.0|20250401||||
E0978|RR|KU|||4.39|20250401||||
E0978|UE||||20.8|20250401||||
E0978|UE|KE|||0.0|20250401||||
E0978|UE|KU|||32.39|20250401||||
E0980|NU||||39.25|20250401||||
E0980|RR||||3.94|20250401||||
E0980|UE||||29.27|20250401||||
E0981|NU||||50.61|20250401||||
E0981|NU|KE|||0.0|20250401||||
E0981|NU|KU|||56.21|20250401||||
E0981|RR||||5.06|20250401||||
E0981|RR|KE|||0.0|20250401||||
E0981|RR|KU|||5.61|20250401||||
E0981|UE||||37.96|20250401||||
E0981|UE|KE|||0.0|20250401||||
E0981|UE|KU|||42.16|20250401||||
E0982|NU||||52.74|20250401||||
E0982|NU|KE|||0.0|20250401||||
E0982|NU|KU|||52.73|20250401||||
E0982|RR||||5.27|20250401||||
E0982|RR|KE|||0.0|20250401||||
E0982|RR|KU|||5.25|20250401||||
E0982|UE||||39.56|20250401||||
E0982|UE|KE|||0.0|20250401||||
E0982|UE|KU|||39.58|20250401||||
E0983|RR||||333.33|20250401||||
E0984|RR||||226.89|20250401||||
E0985|RR||||24.24|20250401||||
E0985|RR|KU|||28.38|20250401||||
E0986|RR||||679.65|20250401||||
E0988|RR||||418.25|20250401||||
E0990|NU||||82.92|20250401||||
E0990|NU|KE|||0.0|20250401||||
E0990|NU|KU|||131.77|20250401||||
E0990|RR||||8.29|20250401||||
E0990|RR|KE|||0.0|20250401||||
E0990|RR|KU|||15.93|20250401||||
E0990|UE||||62.19|20250401||||
E0990|UE|KE|||0.0|20250401||||
E0990|UE|KU|||95.46|20250401||||
E0992|NU||||97.38|20250401||||
E0992|NU|KU|||132.97|20250401||||
E0992|RR||||9.74|20250401||||
E0992|RR|KU|||12.91|20250401||||
E0992|UE||||73.04|20250401||||
E0992|UE|KU|||99.73|20250401||||
E0994|NU||||24.64|20250401||||
E0994|RR||||2.49|20250401||||
E0994|UE||||18.47|20250401||||
E0995|NU||||32.52|20250401||||
E0995|NU|KE|||0.0|20250401||||
E0995|NU|KU|||36.6|20250401||||
E0995|RR||||3.25|20250401||||
E0995|RR|KE|||0.0|20250401||||
E0995|RR|KU|||3.69|20250401||||
E0995|UE||||24.39|20250401||||
E0995|UE|KE|||0.0|20250401||||
E0995|UE|KU|||27.43|20250401||||
E1002|RR||||451.26|20250401||||
E1002|RR|KE|||0.0|20250401||||
E1002|RR|KU|||488.08|20250401||||
E1003|RR||||528.18|20250401||||
E1003|RR|KE|||0.0|20250401||||
E1003|RR|KU|||528.83|20250401||||
E1004|RR||||580.54|20250401||||
E1004|RR|KE|||0.0|20250401||||
E1004|RR|KU|||586.34|20250401||||
E1005|RR||||634.67|20250401||||
E1005|RR|KE|||0.0|20250401||||
E1005|RR|KU|||634.69|20250401||||
E1006|RR||||777.4|20250401||||
E1006|RR|KE|||0.0|20250401||||
E1006|RR|KU|||777.4|20250401||||
E1007|RR||||971.96|20250401||||
E1007|RR|KE|||0.0|20250401||||
E1007|RR|KU|||1052.67|20250401||||
E1008|RR||||996.97|20250401||||
E1008|RR|KE|||0.0|20250401||||
E1008|RR|KU|||1052.74|20250401||||
E1009|NU||||0.0|20250401||||
E1009|RR||||0.0|20250401||||
E1009|UE||||0.0|20250401||||
E1010|RR||||135.48|20250401||||
E1010|RR|KE|||0.0|20250401||||
E1010|RR|KU|||137.74|20250401||||
E1011|NU||||0.0|20250401||||
E1011|RR||||0.0|20250401||||
E1011|UE||||0.0|20250401||||
E1012|RR||||135.48|20250401||||
E1012|RR|KU|||137.74|20250401||||
E1014|RR||||51.04|20250401||||
E1015|NU||||132.85|20250401||||
E1015|NU|KU|||160.28|20250401||||
E1015|RR||||13.29|20250401||||
E1015|RR|KU|||16.03|20250401||||
E1015|UE||||99.64|20250401||||
E1015|UE|KU|||120.2|20250401||||
E1016|NU||||128.49|20250401||||
E1016|NU|KE|||0.0|20250401||||
E1016|NU|KU|||158.15|20250401||||
E1016|RR||||12.85|20250401||||
E1016|RR|KE|||0.0|20250401||||
E1016|RR|KU|||15.84|20250401||||
E1016|UE||||96.37|20250401||||
E1016|UE|KE|||0.0|20250401||||
E1016|UE|KU|||118.59|20250401||||
E1017|NU||||0.0|20250401||||
E1017|RR||||0.0|20250401||||
E1017|UE||||0.0|20250401||||
E1018|NU||||0.0|20250401||||
E1018|RR||||0.0|20250401||||
E1018|UE||||0.0|20250401||||
E1020|RR||||21.02|20250401||||
E1020|RR|KE|||0.0|20250401||||
E1020|RR|KU|||29.29|20250401||||
E1028|RR||||15.85|20250401||||
E1028|RR|KE|||0.0|20250401||||
E1028|RR|KU|||24.86|20250401||||
E1029|RR||||44.49|20250401||||
E1029|RR|KE|||0.0|20250401||||
E1029|RR|KU|||44.48|20250401||||
E1030|RR||||140.33|20250401||||
E1030|RR|KE|||0.0|20250401||||
E1030|RR|KU|||140.32|20250401||||
E1031|RR||||51.12|20250401||||
E1032|RR||||15.85|20250401||||
E1032|RR|KE|||0.0|20250401||||
E1032|RR|KU|||24.86|20250401||||
E1033|RR||||15.85|20250401||||
E1033|RR|KE|||0.0|20250401||||
E1033|RR|KU|||24.86|20250401||||
E1034|RR||||15.85|20250401||||
E1034|RR|KE|||0.0|20250401||||
E1034|RR|KU|||24.86|20250401||||
E1035|RR||||668.66|20250401||||
E1036|RR||||1000.07|20250401||||
E1037|RR||||116.88|20250401||||
E1038|RR||||16.89|20250401||||
E1039|RR||||37.5|20250401||||
E1050|RR||||142.31|20250401||||
E1060|RR||||154.11|20250401||||
E1070|RR||||151.49|20250401||||
E1083|RR||||93.51|20250401||||
E1084|RR||||130.57|20250401||||
E1087|RR||||176.79|20250401||||
E1088|RR||||184.14|20250401||||
E1092|RR||||158.38|20250401||||
E1093|RR||||149.69|20250401||||
E1100|RR||||145.03|20250401||||
E1110|RR||||120.72|20250401||||
E1150|RR||||101.49|20250401||||
E1160|RR||||86.64|20250401||||
E1161|RR||||330.58|20250401||||
E1170|RR||||111.98|20250401||||
E1171|RR||||107.48|20250401||||
E1172|RR||||136.9|20250401||||
E1180|RR||||141.59|20250401||||
E1190|RR||||144.24|20250401||||
E1195|RR||||175.51|20250401||||
E1200|RR||||121.57|20250401||||
E1221|RR||||66.39|20250401||||
E1222|RR||||94.69|20250401||||
E1223|RR||||91.45|20250401||||
E1224|RR||||103.28|20250401||||
E1225|RR||||42.92|20250401||||
E1225|RR|KU|||53.68|20250401||||
E1226|NU||||437.05|20250401||||
E1226|NU|KU|||648.02|20250401||||
E1226|RR||||43.71|20250401||||
E1226|RR|KU|||66.68|20250401||||
E1226|UE||||327.79|20250401||||
E1226|UE|KU|||485.96|20250401||||
E1227|NU||||329.57|20250401||||
E1227|RR||||32.96|20250401||||
E1227|UE||||247.21|20250401||||
E1228|RR||||33.5|20250401||||
E1230|NU||||2686.16|20250401||||
E1230|RR||||267.87|20250401||||
E1230|UE||||2124.43|20250401||||
E1231|NU||||0.0|20250401||||
E1231|RR||||0.0|20250401||||
E1231|UE||||0.0|20250401||||
E1232|RR||||298.8|20250401||||
E1233|RR||||309.57|20250401||||
E1234|RR||||269.52|20250401||||
E1235|RR||||259.53|20250401||||
E1236|RR||||228.97|20250401||||
E1237|RR||||230.95|20250401||||
E1238|RR||||228.97|20250401||||
E1240|RR||||122.36|20250401||||
E1270|RR||||93.76|20250401||||
E1280|RR||||155.88|20250401||||
E1295|RR||||169.71|20250401||||
E1296|NU||||646.1|20250401||||
E1296|RR||||64.62|20250401||||
E1296|UE||||484.59|20250401||||
E1297|NU||||124.24|20250401||||
E1297|RR||||16.24|20250401||||
E1297|UE||||93.16|20250401||||
E1298|NU||||561.02|20250401||||
E1298|RR||||56.1|20250401||||
E1298|UE||||420.75|20250401||||
E1310|NU||||3000.35|20250401||||
E1310|RR||||256.6|20250401||||
E1310|UE||||2250.25|20250401||||
E1353|||||39.57|20250401||||
E1355|||||29.82|20250401||||
E1372|NU||||137.97|20250401||||
E1372|RR||||13.8|20250401||||
E1372|UE||||103.48|20250401||||
E1390|RR||||92.08|20250401||||
E1390|RR|QB|||92.08|20250401||||
E1390|RR|QF|||92.08|20250401||||
E1391|RR||||92.08|20250401||||
E1391|RR|QB|||92.08|20250401||||
E1391|RR|QF|||92.08|20250401||||
E1392|RR||||46.93|20250401||||
E1392|RR|QB|||46.93|20250401||||
E1392|RR|QF|||46.93|20250401||||
E1405|RR||||125.76|20250401||||
E1406|RR||||98.01|20250401||||
E1700|RR||||48.19|20250401||||
E1701|||||14.81|20250401||||
E1702|||||29.84|20250401||||
E1800|RR||||171.16|20250401||||
E1801|RR||||171.74|20250401||||
E1802|RR||||456.62|20250401||||
E1803|RR||||171.16|20250401||||
E1804|RR||||171.16|20250401||||
E1805|RR||||176.54|20250401||||
E1806|RR||||140.95|20250401||||
E1807|RR||||176.54|20250401||||
E1808|RR||||176.54|20250401||||
E1810|RR||||174.08|20250401||||
E1811|RR||||178.54|20250401||||
E1812|RR||||120.15|20250401||||
E1813|RR||||174.08|20250401||||
E1814|RR||||174.08|20250401||||
E1815|RR||||176.54|20250401||||
E1816|RR||||181.32|20250401||||
E1818|RR||||185.11|20250401||||
E1820|NU||||107.75|20250401||||
E1820|RR||||10.79|20250401||||
E1820|UE||||80.81|20250401||||
E1821|NU||||147.04|20250401||||
E1821|RR||||14.66|20250401||||
E1821|UE||||110.32|20250401||||
E1822|RR||||176.54|20250401||||
E1823|RR||||176.54|20250401||||
E1825|RR||||176.54|20250401||||
E1826|RR||||176.54|20250401||||
E1827|RR||||176.54|20250401||||
E1828|RR||||176.54|20250401||||
E1829|RR||||176.54|20250401||||
E1830|RR||||176.54|20250401||||
E1831|RR||||92.3|20250401||||
E1832|RR||||92.3|20250401||||
E1840|RR||||525.34|20250401||||
E1841|RR||||632.91|20250401||||
E1905|RR||||661.54|20250401||||
E2000|RR||||68.95|20250401||||
E2001|RR||||63.97|20250401||||
E2100|NU||||763.84|20250401||||
E2100|RR||||76.41|20250401||||
E2100|UE||||572.91|20250401||||
E2101|NU||||263.44|20250401||||
E2101|RR||||26.35|20250401||||
E2101|UE||||197.59|20250401||||
E2102|NU|KF|||234.53|20250401||||
E2102|RR|KF|||23.45|20250401||||
E2102|UE|KF|||175.91|20250401||||
E2103|NU||||295.36|20250401||||
E2103|NU|KF|||327.88|20250401||||
E2103|RR||||29.54|20250401||||
E2103|RR|KF|||32.78|20250401||||
E2103|UE||||221.52|20250401||||
E2103|UE|KF|||245.91|20250401||||
E2104|NU||||53.45|20250401||||
E2104|RR||||5.36|20250401||||
E2104|UE||||40.12|20250401||||
E2120|RR||||396.13|20250401||||
E2201|NU||||361.91|20250401||||
E2201|NU|KU|||521.31|20250401||||
E2201|RR||||36.19|20250401||||
E2201|RR|KU|||52.14|20250401||||
E2201|UE||||271.44|20250401||||
E2201|UE|KU|||390.97|20250401||||
E2202|NU||||521.69|20250401||||
E2202|NU|KU|||662.23|20250401||||
E2202|RR||||52.17|20250401||||
E2202|RR|KU|||66.23|20250401||||
E2202|UE||||391.27|20250401||||
E2202|UE|KU|||496.69|20250401||||
E2203|NU||||476.23|20250401||||
E2203|NU|KU|||669.33|20250401||||
E2203|RR||||47.62|20250401||||
E2203|RR|KU|||66.93|20250401||||
E2203|UE||||357.17|20250401||||
E2203|UE|KU|||501.95|20250401||||
E2204|NU||||843.26|20250401||||
E2204|NU|KU|||1136.49|20250401||||
E2204|RR||||84.33|20250401||||
E2204|RR|KU|||113.66|20250401||||
E2204|UE||||632.44|20250401||||
E2204|UE|KU|||852.36|20250401||||
E2205|NU||||37.5|20250401||||
E2205|NU|KU|||44.87|20250401||||
E2205|RR||||3.75|20250401||||
E2205|RR|KU|||4.45|20250401||||
E2205|UE||||28.13|20250401||||
E2205|UE|KU|||33.69|20250401||||
E2206|NU||||43.97|20250401||||
E2206|NU|KU|||55.9|20250401||||
E2206|RR||||4.4|20250401||||
E2206|RR|KU|||5.57|20250401||||
E2206|UE||||32.98|20250401||||
E2206|UE|KU|||41.95|20250401||||
E2207|NU||||50.91|20250401||||
E2207|NU|KU|||59.55|20250401||||
E2207|RR||||5.09|20250401||||
E2207|RR|KU|||5.96|20250401||||
E2207|UE||||38.19|20250401||||
E2207|UE|KU|||44.67|20250401||||
E2208|NU||||90.14|20250401||||
E2208|NU|KE|||0.0|20250401||||
E2208|NU|KU|||140.63|20250401||||
E2208|RR||||9.02|20250401||||
E2208|RR|KE|||0.0|20250401||||
E2208|RR|KU|||14.07|20250401||||
E2208|UE||||67.61|20250401||||
E2208|UE|KE|||0.0|20250401||||
E2208|UE|KU|||105.46|20250401||||
E2209|NU||||92.84|20250401||||
E2209|NU|KE|||0.0|20250401||||
E2209|NU|KU|||126.9|20250401||||
E2209|RR||||9.29|20250401||||
E2209|RR|KE|||0.0|20250401||||
E2209|RR|KU|||12.66|20250401||||
E2209|UE||||69.64|20250401||||
E2209|UE|KE|||0.0|20250401||||
E2209|UE|KU|||95.21|20250401||||
E2210|NU||||6.3|20250401||||
E2210|NU|KE|||0.0|20250401||||
E2210|NU|KU|||7.86|20250401||||
E2210|RR||||0.63|20250401||||
E2210|RR|KE|||0.0|20250401||||
E2210|RR|KU|||0.79|20250401||||
E2210|UE||||4.73|20250401||||
E2210|UE|KE|||0.0|20250401||||
E2210|UE|KU|||5.93|20250401||||
E2211|NU||||41.04|20250401||||
E2211|NU|KU|||57.17|20250401||||
E2211|RR||||4.1|20250401||||
E2211|RR|KU|||5.6|20250401||||
E2211|UE||||30.78|20250401||||
E2211|UE|KU|||40.95|20250401||||
E2212|NU||||6.82|20250401||||
E2212|NU|KU|||8.05|20250401||||
E2212|RR||||0.68|20250401||||
E2212|RR|KU|||0.88|20250401||||
E2212|UE||||5.12|20250401||||
E2212|UE|KU|||6.07|20250401||||
E2213|NU||||32.88|20250401||||
E2213|NU|KU|||41.79|20250401||||
E2213|RR||||3.29|20250401||||
E2213|RR|KU|||4.22|20250401||||
E2213|UE||||24.66|20250401||||
E2213|UE|KU|||31.28|20250401||||
E2214|NU||||37.82|20250401||||
E2214|NU|KU|||50.29|20250401||||
E2214|RR||||3.78|20250401||||
E2214|RR|KU|||5.52|20250401||||
E2214|UE||||28.37|20250401||||
E2214|UE|KU|||37.69|20250401||||
E2215|NU||||11.44|20250401||||
E2215|NU|KU|||13.19|20250401||||
E2215|RR||||1.15|20250401||||
E2215|RR|KU|||1.32|20250401||||
E2215|UE||||8.58|20250401||||
E2215|UE|KU|||9.88|20250401||||
E2216|NU||||54.26|20250401||||
E2216|NU|KU|||66.08|20250401||||
E2216|RR||||5.42|20250401||||
E2216|RR|KU|||7.5|20250401||||
E2216|UE||||40.7|20250401||||
E2216|UE|KU|||49.52|20250401||||
E2217|NU||||48.02|20250401||||
E2217|NU|KU|||58.45|20250401||||
E2217|RR||||4.8|20250401||||
E2217|RR|KU|||6.6|20250401||||
E2217|UE||||36.02|20250401||||
E2217|UE|KU|||43.84|20250401||||
E2218|NU||||54.26|20250401||||
E2218|NU|KU|||66.08|20250401||||
E2218|RR||||5.42|20250401||||
E2218|RR|KU|||7.5|20250401||||
E2218|UE||||40.7|20250401||||
E2218|UE|KU|||49.52|20250401||||
E2219|NU||||48.02|20250401||||
E2219|NU|KU|||58.45|20250401||||
E2219|RR||||4.8|20250401||||
E2219|RR|KU|||6.6|20250401||||
E2219|UE||||36.02|20250401||||
E2219|UE|KU|||43.84|20250401||||
E2220|NU||||33.18|20250401||||
E2220|NU|KU|||39.87|20250401||||
E2220|RR||||3.32|20250401||||
E2220|RR|KU|||3.85|20250401||||
E2220|UE||||24.89|20250401||||
E2220|UE|KU|||30.48|20250401||||
E2221|NU||||29.72|20250401||||
E2221|NU|KU|||35.09|20250401||||
E2221|RR||||2.97|20250401||||
E2221|RR|KU|||3.49|20250401||||
E2221|UE||||22.29|20250401||||
E2221|UE|KU|||26.35|20250401||||
E2222|NU||||24.76|20250401||||
E2222|NU|KU|||29.44|20250401||||
E2222|RR||||2.48|20250401||||
E2222|RR|KU|||2.9|20250401||||
E2222|UE||||18.57|20250401||||
E2222|UE|KU|||22.09|20250401||||
E2224|NU||||101.6|20250401||||
E2224|NU|KU|||116.46|20250401||||
E2224|RR||||10.16|20250401||||
E2224|RR|KU|||12.23|20250401||||
E2224|UE||||76.2|20250401||||
E2224|UE|KU|||87.35|20250401||||
E2225|NU||||21.11|20250401||||
E2225|NU|KU|||24.3|20250401||||
E2225|RR||||2.11|20250401||||
E2225|RR|KU|||2.41|20250401||||
E2225|UE||||15.83|20250401||||
E2225|UE|KU|||18.22|20250401||||
E2226|NU||||44.02|20250401||||
E2226|NU|KU|||53.0|20250401||||
E2226|RR||||4.4|20250401||||
E2226|RR|KU|||5.3|20250401||||
E2226|UE||||33.02|20250401||||
E2226|UE|KU|||39.76|20250401||||
E2227|RR||||261.39|20250401||||
E2228|RR||||107.97|20250401||||
E2228|RR|KU|||130.8|20250401||||
E2231|NU||||158.37|20250401||||
E2231|NU|KU|||214.71|20250401||||
E2231|RR||||15.84|20250401||||
E2231|RR|KU|||21.48|20250401||||
E2231|UE||||118.78|20250401||||
E2231|UE|KU|||161.01|20250401||||
E2298|RR||||206.22|20250401||||
E2310|RR||||132.13|20250401||||
