SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E2207|NU||||49.43|10/1/24||||
E2207|NU|KU|||58.15|10/1/24||||
E2207|RR||||4.94|10/1/24||||
E2207|RR|KU|||5.82|10/1/24||||
E2207|UE||||37.08|10/1/24||||
E2207|UE|KU|||43.62|10/1/24||||
E2208|NU||||87.52|10/1/24||||
E2208|NU|KE|||0.0|10/1/24||||
E2208|NU|KU|||137.33|10/1/24||||
E2208|RR||||8.75|10/1/24||||
E2208|RR|KE|||0.0|10/1/24||||
E2208|RR|KU|||13.74|10/1/24||||
E2208|UE||||65.64|10/1/24||||
E2208|UE|KE|||0.0|10/1/24||||
E2208|UE|KU|||102.99|10/1/24||||
E2209|NU||||90.14|10/1/24||||
E2209|NU|KE|||0.0|10/1/24||||
E2209|NU|KU|||123.93|10/1/24||||
E2209|RR||||9.02|10/1/24||||
E2209|RR|KE|||0.0|10/1/24||||
E2209|RR|KU|||12.36|10/1/24||||
E2209|UE||||67.61|10/1/24||||
E2209|UE|KE|||0.0|10/1/24||||
E2209|UE|KU|||92.98|10/1/24||||
E2210|NU||||6.11|10/1/24||||
E2210|NU|KE|||0.0|10/1/24||||
E2210|NU|KU|||7.68|10/1/24||||
E2210|RR||||0.61|10/1/24||||
E2210|RR|KE|||0.0|10/1/24||||
E2210|RR|KU|||0.77|10/1/24||||
E2210|UE||||4.59|10/1/24||||
E2210|UE|KE|||0.0|10/1/24||||
E2210|UE|KU|||5.79|10/1/24||||
E2211|NU||||39.85|10/1/24||||
E2211|NU|KU|||55.83|10/1/24||||
E2211|RR||||3.98|10/1/24||||
E2211|RR|KU|||5.47|10/1/24||||
E2211|UE||||29.89|10/1/24||||
E2211|UE|KU|||39.99|10/1/24||||
E2212|NU||||6.62|10/1/24||||
E2212|NU|KU|||7.86|10/1/24||||
E2212|RR||||0.66|10/1/24||||
E2212|RR|KU|||0.86|10/1/24||||
E2212|UE||||4.97|10/1/24||||
E2212|UE|KU|||5.93|10/1/24||||
E2213|NU||||31.92|10/1/24||||
E2213|NU|KU|||40.81|10/1/24||||
E2213|RR||||3.19|10/1/24||||
E2213|RR|KU|||4.12|10/1/24||||
E2213|UE||||23.94|10/1/24||||
E2213|UE|KU|||30.55|10/1/24||||
E2214|NU||||36.72|10/1/24||||
E2214|NU|KU|||49.11|10/1/24||||
E2214|RR||||3.67|10/1/24||||
E2214|RR|KU|||5.39|10/1/24||||
E2214|UE||||27.54|10/1/24||||
E2214|UE|KU|||36.81|10/1/24||||
E2215|NU||||11.11|10/1/24||||
E2215|NU|KU|||12.88|10/1/24||||
E2215|RR||||1.11|10/1/24||||
E2215|RR|KU|||1.29|10/1/24||||
E2215|UE||||8.33|10/1/24||||
E2215|UE|KU|||9.65|10/1/24||||
E2216|NU||||52.68|10/1/24||||
E2216|NU|KU|||64.53|10/1/24||||
E2216|RR||||5.27|10/1/24||||
E2216|RR|KU|||7.32|10/1/24||||
E2216|UE||||39.52|10/1/24||||
E2216|UE|KU|||48.36|10/1/24||||
E2217|NU||||46.62|10/1/24||||
E2217|NU|KU|||57.08|10/1/24||||
E2217|RR||||4.66|10/1/24||||
E2217|RR|KU|||6.45|10/1/24||||
E2217|UE||||34.97|10/1/24||||
E2217|UE|KU|||42.81|10/1/24||||
E2218|NU||||52.68|10/1/24||||
E2218|NU|KU|||64.53|10/1/24||||
E2218|RR||||5.27|10/1/24||||
E2218|RR|KU|||7.32|10/1/24||||
E2218|UE||||39.52|10/1/24||||
E2218|UE|KU|||48.36|10/1/24||||
E2219|NU||||46.62|10/1/24||||
E2219|NU|KU|||57.08|10/1/24||||
E2219|RR||||4.66|10/1/24||||
E2219|RR|KU|||6.45|10/1/24||||
E2219|UE||||34.97|10/1/24||||
E2219|UE|KU|||42.81|10/1/24||||
E2220|NU||||32.21|10/1/24||||
E2220|NU|KU|||38.94|10/1/24||||
E2220|RR||||3.22|10/1/24||||
E2220|RR|KU|||3.76|10/1/24||||
E2220|UE||||24.16|10/1/24||||
E2220|UE|KU|||29.77|10/1/24||||
E2221|NU||||28.85|10/1/24||||
E2221|NU|KU|||34.27|10/1/24||||
E2221|RR||||2.89|10/1/24||||
E2221|RR|KU|||3.41|10/1/24||||
E2221|UE||||21.64|10/1/24||||
E2221|UE|KU|||25.73|10/1/24||||
E2222|NU||||24.04|10/1/24||||
E2222|NU|KU|||28.75|10/1/24||||
E2222|RR||||2.4|10/1/24||||
E2222|RR|KU|||2.83|10/1/24||||
E2222|UE||||18.03|10/1/24||||
E2222|UE|KU|||21.57|10/1/24||||
E2224|NU||||98.64|10/1/24||||
E2224|NU|KU|||113.73|10/1/24||||
E2224|RR||||9.86|10/1/24||||
E2224|RR|KU|||11.94|10/1/24||||
E2224|UE||||73.98|10/1/24||||
E2224|UE|KU|||85.3|10/1/24||||
E2225|NU||||20.49|10/1/24||||
E2225|NU|KU|||23.73|10/1/24||||
E2225|RR||||2.05|10/1/24||||
E2225|RR|KU|||2.35|10/1/24||||
E2225|UE||||15.37|10/1/24||||
E2225|UE|KU|||17.79|10/1/24||||
E2226|NU||||42.74|10/1/24||||
E2226|NU|KU|||51.76|10/1/24||||
E2226|RR||||4.27|10/1/24||||
E2226|RR|KU|||5.18|10/1/24||||
E2226|UE||||32.06|10/1/24||||
E2226|UE|KU|||38.83|10/1/24||||
E2227|RR||||255.26|10/1/24||||
E2228|RR||||104.82|10/1/24||||
E2228|RR|KU|||127.73|10/1/24||||
E2231|NU||||153.76|10/1/24||||
E2231|NU|KU|||209.68|10/1/24||||
E2231|RR||||15.38|10/1/24||||
E2231|RR|KU|||20.98|10/1/24||||
E2231|UE||||115.32|10/1/24||||
E2231|UE|KU|||157.24|10/1/24||||
E2298|RR||||201.39|10/1/24||||
E2310|RR||||128.29|10/1/24||||
E2310|RR|KE|||0.0|10/1/24||||
E2310|RR|KU|||137.59|10/1/24||||
E2311|RR||||258.88|10/1/24||||
E2311|RR|KE|||0.0|10/1/24||||
E2311|RR|KU|||278.63|10/1/24||||
E2312|RR||||275.15|10/1/24||||
E2312|RR|KC|||350.94|10/1/24||||
E2313|RR||||43.72|10/1/24||||
E2321|RR||||174.31|10/1/24||||
E2321|RR|KC|||283.92|10/1/24||||
E2321|RR|KE|||0.0|10/1/24||||
E2321|RR|KU|||304.44|10/1/24||||
E2322|RR||||164.68|10/1/24||||
E2322|RR|KC|||320.1|10/1/24||||
E2322|RR|KE|||0.0|10/1/24||||
E2322|RR|KU|||322.38|10/1/24||||
E2323|NU||||80.27|10/1/24||||
E2323|NU|KE|||0.0|10/1/24||||
E2323|NU|KU|||81.35|10/1/24||||
E2323|RR||||8.03|10/1/24||||
E2323|RR|KE|||0.0|10/1/24||||
E2323|RR|KU|||8.11|10/1/24||||
E2323|UE||||60.21|10/1/24||||
E2323|UE|KE|||0.0|10/1/24||||
E2323|UE|KU|||60.99|10/1/24||||
E2324|NU||||51.53|10/1/24||||
E2324|NU|KE|||0.0|10/1/24||||
E2324|NU|KU|||51.53|10/1/24||||
E2324|RR||||5.13|10/1/24||||
E2324|RR|KE|||0.0|10/1/24||||
E2324|RR|KU|||5.13|10/1/24||||
E2324|UE||||38.65|10/1/24||||
E2324|UE|KE|||0.0|10/1/24||||
E2324|UE|KU|||38.64|10/1/24||||
E2325|RR||||157.39|10/1/24||||
E2325|RR|KE|||0.0|10/1/24||||
E2325|RR|KU|||158.4|10/1/24||||
E2326|RR||||40.84|10/1/24||||
E2326|RR|KE|||0.0|10/1/24||||
E2326|RR|KU|||40.85|10/1/24||||
E2327|RR||||307.21|10/1/24||||
E2327|RR|KC|||466.73|10/1/24||||
E2327|RR|KE|||0.0|10/1/24||||
E2327|RR|KU|||466.74|10/1/24||||
E2328|RR||||581.11|10/1/24||||
E2328|RR|KE|||0.0|10/1/24||||
E2328|RR|KU|||582.76|10/1/24||||
E2329|RR||||207.7|10/1/24||||
E2329|RR|KE|||0.0|10/1/24||||
E2329|RR|KU|||207.69|10/1/24||||
E2330|RR||||402.43|10/1/24||||
E2330|RR|KE|||0.0|10/1/24||||
E2330|RR|KU|||402.43|10/1/24||||
E2340|NU||||488.95|10/1/24||||
E2340|RR||||48.92|10/1/24||||
E2340|UE||||366.76|10/1/24||||
E2341|NU||||733.5|10/1/24||||
E2341|RR||||73.34|10/1/24||||
E2341|UE||||550.15|10/1/24||||
E2342|NU||||611.26|10/1/24||||
E2342|RR||||61.12|10/1/24||||
E2342|UE||||458.45|10/1/24||||
E2343|NU||||978.02|10/1/24||||
E2343|RR||||97.79|10/1/24||||
E2343|UE||||733.5|10/1/24||||
E2351|NU||||821.9|10/1/24||||
E2351|NU|KE|||0.0|10/1/24||||
E2351|NU|KU|||821.61|10/1/24||||
E2351|RR||||82.19|10/1/24||||
E2351|RR|KE|||0.0|10/1/24||||
E2351|RR|KU|||82.19|10/1/24||||
E2351|UE||||616.42|10/1/24||||
E2351|UE|KE|||0.0|10/1/24||||
E2351|UE|KU|||616.18|10/1/24||||
E2359|NU||||193.9|10/1/24||||
E2359|NU|KU|||237.61|10/1/24||||
E2359|RR||||19.39|10/1/24||||
E2359|RR|KU|||23.75|10/1/24||||
E2359|UE||||145.42|10/1/24||||
E2359|UE|KU|||178.18|10/1/24||||
E2360|NU||||145.36|10/1/24||||
E2360|NU|KU|||145.35|10/1/24||||
E2360|RR||||14.53|10/1/24||||
E2360|RR|KU|||14.52|10/1/24||||
E2360|UE||||109.01|10/1/24||||
E2360|UE|KU|||109.03|10/1/24||||
E2361|NU||||130.08|10/1/24||||
E2361|NU|KE|||0.0|10/1/24||||
E2361|NU|KU|||161.31|10/1/24||||
E2361|RR||||13.01|10/1/24||||
E2361|RR|KE|||0.0|10/1/24||||
E2361|RR|KU|||16.14|10/1/24||||
E2361|UE||||97.56|10/1/24||||
E2361|UE|KE|||0.0|10/1/24||||
E2361|UE|KU|||120.99|10/1/24||||
E2362|NU||||123.41|10/1/24||||
E2362|NU|KU|||123.42|10/1/24||||
E2362|RR||||12.34|10/1/24||||
E2362|RR|KU|||12.33|10/1/24||||
E2362|UE||||92.53|10/1/24||||
E2362|UE|KU|||92.53|10/1/24||||
E2363|NU||||166.92|10/1/24||||
E2363|NU|KE|||0.0|10/1/24||||
E2363|NU|KU|||215.09|10/1/24||||
E2363|RR||||16.69|10/1/24||||
E2363|RR|KE|||0.0|10/1/24||||
E2363|RR|KU|||21.53|10/1/24||||
E2363|UE||||125.19|10/1/24||||
E2363|UE|KE|||0.0|10/1/24||||
E2363|UE|KU|||161.35|10/1/24||||
E2364|NU||||142.65|10/1/24||||
E2364|NU|KU|||145.35|10/1/24||||
E2364|RR||||14.26|10/1/24||||
E2364|RR|KU|||14.52|10/1/24||||
E2364|UE||||106.99|10/1/24||||
E2364|UE|KU|||109.18|10/1/24||||
E2365|NU||||87.01|10/1/24||||
E2365|NU|KE|||0.0|10/1/24||||
E2365|NU|KU|||129.73|10/1/24||||
E2365|RR||||8.7|10/1/24||||
E2365|RR|KE|||0.0|10/1/24||||
E2365|RR|KU|||12.97|10/1/24||||
E2365|UE||||65.26|10/1/24||||
E2365|UE|KE|||0.0|10/1/24||||
E2365|UE|KU|||97.32|10/1/24||||
E2366|NU||||188.53|10/1/24||||
E2366|NU|KE|||0.0|10/1/24||||
E2366|NU|KU|||310.02|10/1/24||||
E2366|RR||||18.85|10/1/24||||
E2366|RR|KE|||0.0|10/1/24||||
E2366|RR|KU|||31.1|10/1/24||||
E2366|UE||||141.4|10/1/24||||
E2366|UE|KE|||0.0|10/1/24||||
E2366|UE|KU|||232.54|10/1/24||||
E2367|NU||||474.88|10/1/24||||
E2367|NU|KE|||0.0|10/1/24||||
E2367|NU|KU|||492.84|10/1/24||||
E2367|RR||||47.49|10/1/24||||
E2367|RR|KE|||0.0|10/1/24||||
E2367|RR|KU|||49.26|10/1/24||||
E2367|UE||||356.16|10/1/24||||
E2367|UE|KE|||0.0|10/1/24||||
E2367|UE|KU|||369.65|10/1/24||||
E2368|RR||||45.94|10/1/24||||
E2368|RR|KE|||0.0|10/1/24||||
E2368|RR|KU|||60.74|10/1/24||||
E2369|RR||||43.41|10/1/24||||
E2369|RR|KE|||0.0|10/1/24||||
E2369|RR|KU|||52.93|10/1/24||||
E2370|RR||||59.7|10/1/24||||
E2370|RR|KE|||0.0|10/1/24||||
E2370|RR|KU|||94.43|10/1/24||||
E2371|NU||||152.48|10/1/24||||
E2371|NU|KE|||0.0|10/1/24||||
E2371|NU|KU|||177.27|10/1/24||||
E2371|RR||||15.25|10/1/24||||
E2371|RR|KE|||0.0|10/1/24||||
E2371|RR|KU|||17.73|10/1/24||||
E2371|UE||||114.36|10/1/24||||
E2371|UE|KE|||0.0|10/1/24||||
E2371|UE|KU|||132.97|10/1/24||||
E2372|NU||||0.0|10/1/24||||
E2372|RR||||0.0|10/1/24||||
E2372|UE||||0.0|10/1/24||||
E2373|RR||||93.46|10/1/24||||
E2373|RR|KC|||144.21|10/1/24||||
E2373|RR|KE|||0.0|10/1/24||||
E2373|RR|KU|||147.98|10/1/24||||
E2374|RR||||59.11|10/1/24||||
E2374|RR|KE|||0.0|10/1/24||||
E2374|RR|KU|||62.82|10/1/24||||
E2375|RR||||72.9|10/1/24||||
E2375|RR|KE|||0.0|10/1/24||||
E2375|RR|KU|||100.7|10/1/24||||
E2376|RR||||146.86|10/1/24||||
E2376|RR|KE|||0.0|10/1/24||||
E2376|RR|KU|||157.88|10/1/24||||
E2377|RR||||54.4|10/1/24||||
E2377|RR|KE|||0.0|10/1/24||||
E2377|RR|KU|||57.09|10/1/24||||
E2378|RR||||63.43|10/1/24||||
E2378|RR|KU|||69.83|10/1/24||||
E2381|NU||||65.61|10/1/24||||
E2381|NU|KE|||0.0|10/1/24||||
E2381|NU|KU|||88.07|10/1/24||||
E2381|RR||||6.56|10/1/24||||
E2381|RR|KE|||0.0|10/1/24||||
E2381|RR|KU|||8.79|10/1/24||||
E2381|UE||||49.21|10/1/24||||
E2381|UE|KE|||0.0|10/1/24||||
E2381|UE|KU|||66.04|10/1/24||||
E2382|NU||||21.55|10/1/24||||
E2382|NU|KE|||0.0|10/1/24||||
E2382|NU|KU|||24.0|10/1/24||||
E2382|RR||||2.15|10/1/24||||
E2382|RR|KE|||0.0|10/1/24||||
E2382|RR|KU|||2.35|10/1/24||||
E2382|UE||||16.17|10/1/24||||
E2382|UE|KE|||0.0|10/1/24||||
E2382|UE|KU|||18.0|10/1/24||||
E2383|NU||||140.92|10/1/24||||
E2383|NU|KE|||0.0|10/1/24||||
E2383|NU|KU|||175.62|10/1/24||||
E2383|RR||||14.09|10/1/24||||
E2383|RR|KE|||0.0|10/1/24||||
E2383|RR|KU|||17.54|10/1/24||||
E2383|UE||||105.69|10/1/24||||
E2383|UE|KE|||0.0|10/1/24||||
E2383|UE|KU|||131.74|10/1/24||||
E2384|NU||||68.49|10/1/24||||
E2384|NU|KE|||0.0|10/1/24||||
E2384|NU|KU|||93.59|10/1/24||||
E2384|RR||||6.85|10/1/24||||
E2384|RR|KE|||0.0|10/1/24||||
E2384|RR|KU|||9.34|10/1/24||||
E2384|UE||||51.37|10/1/24||||
E2384|UE|KE|||0.0|10/1/24||||
E2384|UE|KU|||70.16|10/1/24||||
E2385|NU||||51.71|10/1/24||||
E2385|NU|KE|||0.0|10/1/24||||
E2385|NU|KU|||57.23|10/1/24||||
E2385|RR||||5.17|10/1/24||||
E2385|RR|KE|||0.0|10/1/24||||
E2385|RR|KU|||5.73|10/1/24||||
E2385|UE||||38.78|10/1/24||||
E2385|UE|KE|||0.0|10/1/24||||
E2385|UE|KU|||42.93|10/1/24||||
E2386|NU||||115.16|10/1/24||||
E2386|NU|KE|||0.0|10/1/24||||
E2386|NU|KU|||174.03|10/1/24||||
E2386|RR||||11.52|10/1/24||||
E2386|RR|KE|||0.0|10/1/24||||
E2386|RR|KU|||17.41|10/1/24||||
E2386|UE||||86.37|10/1/24||||
E2386|UE|KE|||0.0|10/1/24||||
E2386|UE|KU|||130.55|10/1/24||||
E2387|NU||||54.67|10/1/24||||
E2387|NU|KE|||0.0|10/1/24||||
E2387|NU|KU|||75.09|10/1/24||||
E2387|RR||||5.47|10/1/24||||
E2387|RR|KE|||0.0|10/1/24||||
E2387|RR|KU|||7.49|10/1/24||||
E2387|UE||||41.01|10/1/24||||
E2387|UE|KE|||0.0|10/1/24||||
E2387|UE|KU|||56.32|10/1/24||||
E2388|NU||||56.27|10/1/24||||
E2388|NU|KE|||0.0|10/1/24||||
E2388|NU|KU|||59.24|10/1/24||||
E2388|RR||||5.63|10/1/24||||
E2388|RR|KE|||0.0|10/1/24||||
E2388|RR|KU|||5.93|10/1/24||||
E2388|UE||||42.2|10/1/24||||
E2388|UE|KE|||0.0|10/1/24||||
E2388|UE|KU|||44.46|10/1/24||||
E2389|NU||||31.45|10/1/24||||
E2389|NU|KE|||0.0|10/1/24||||
E2389|NU|KU|||32.18|10/1/24||||
E2389|RR||||3.14|10/1/24||||
E2389|RR|KE|||0.0|10/1/24||||
E2389|RR|KU|||3.23|10/1/24||||
E2389|UE||||23.59|10/1/24||||
E2389|UE|KE|||0.0|10/1/24||||
E2389|UE|KU|||24.11|10/1/24||||
E2390|NU||||48.69|10/1/24||||
E2390|NU|KE|||0.0|10/1/24||||
E2390|NU|KU|||50.33|10/1/24||||
E2390|RR||||4.87|10/1/24||||
E2390|RR|KE|||0.0|10/1/24||||
E2390|RR|KU|||5.04|10/1/24||||
E2390|UE||||36.52|10/1/24||||
E2390|UE|KE|||0.0|10/1/24||||
E2390|UE|KU|||37.72|10/1/24||||
E2391|NU||||19.5|10/1/24||||
E2391|NU|KE|||0.0|10/1/24||||
E2391|NU|KU|||24.1|10/1/24||||
E2391|RR||||1.95|10/1/24||||
E2391|RR|KE|||0.0|10/1/24||||
E2391|RR|KU|||2.42|10/1/24||||
E2391|UE||||14.63|10/1/24||||
E2391|UE|KE|||0.0|10/1/24||||
E2391|UE|KU|||18.08|10/1/24||||
E2392|NU||||47.51|10/1/24||||
E2392|NU|KE|||0.0|10/1/24||||
E2392|NU|KU|||63.36|10/1/24||||
E2392|RR||||4.75|10/1/24||||
E2392|RR|KE|||0.0|10/1/24||||
E2392|RR|KU|||6.38|10/1/24||||
E2392|UE||||35.64|10/1/24||||
E2392|UE|KE|||0.0|10/1/24||||
E2392|UE|KU|||47.53|10/1/24||||
E2394|NU||||64.55|10/1/24||||
E2394|NU|KE|||0.0|10/1/24||||
E2394|NU|KU|||90.28|10/1/24||||
E2394|RR||||6.45|10/1/24||||
E2394|RR|KE|||0.0|10/1/24||||
E2394|RR|KU|||9.05|10/1/24||||
E2394|UE||||48.42|10/1/24||||
E2394|UE|KE|||0.0|10/1/24||||
E2394|UE|KU|||67.71|10/1/24||||
E2395|NU||||50.52|10/1/24||||
E2395|NU|KE|||0.0|10/1/24||||
E2395|NU|KU|||64.15|10/1/24||||
E2395|RR||||5.05|10/1/24||||
E2395|RR|KE|||0.0|10/1/24||||
E2395|RR|KU|||6.43|10/1/24||||
E2395|UE||||37.89|10/1/24||||
E2395|UE|KE|||0.0|10/1/24||||
E2395|UE|KU|||48.11|10/1/24||||
E2396|NU||||58.34|10/1/24||||
E2396|NU|KE|||0.0|10/1/24||||
E2396|NU|KU|||78.19|10/1/24||||
E2396|RR||||5.84|10/1/24||||
E2396|RR|KE|||0.0|10/1/24||||
E2396|RR|KU|||8.36|10/1/24||||
E2396|UE||||43.76|10/1/24||||
E2396|UE|KE|||0.0|10/1/24||||
E2396|UE|KU|||58.68|10/1/24||||
E2397|NU||||478.54|10/1/24||||
E2397|NU|KU|||565.06|10/1/24||||
E2397|RR||||47.85|10/1/24||||
E2397|RR|KU|||56.52|10/1/24||||
E2397|UE||||358.91|10/1/24||||
E2397|UE|KU|||423.76|10/1/24||||
E2398|NU||||156.52|10/1/24||||
E2398|NU|KU|||156.52|10/1/24||||
E2398|RR||||15.65|10/1/24||||
E2398|RR|KU|||15.65|10/1/24||||
E2398|UE||||117.38|10/1/24||||
E2398|UE|KU|||117.38|10/1/24||||
E2402|RR||||748.82|10/1/24||||
E2500|NU||||533.56|10/1/24||||
E2500|RR||||53.36|10/1/24||||
E2500|UE||||400.17|10/1/24||||
E2502|NU||||1631.59|10/1/24||||
E2502|RR||||163.18|10/1/24||||
E2502|UE||||1223.71|10/1/24||||
E2504|NU||||2152.31|10/1/24||||
E2504|RR||||215.25|10/1/24||||
E2504|UE||||1614.24|10/1/24||||
E2506|NU||||3155.9|10/1/24||||
E2506|RR||||315.58|10/1/24||||
E2506|UE||||2366.88|10/1/24||||
E2508|NU||||4880.09|10/1/24||||
E2508|RR||||488.01|10/1/24||||
E2508|UE||||3660.08|10/1/24||||
E2510|NU||||9234.92|10/1/24||||
E2510|RR||||923.49|10/1/24||||
E2510|UE||||6926.17|10/1/24||||
E2511|NU||||0.0|10/1/24||||
E2511|RR||||0.0|10/1/24||||
E2511|UE||||0.0|10/1/24||||
E2512|NU||||0.0|10/1/24||||
E2512|RR||||0.0|10/1/24||||
E2512|UE||||0.0|10/1/24||||
E2513|NU||||4299.75|10/1/24||||
E2513|RR||||429.99|10/1/24||||
E2513|UE||||3224.82|10/1/24||||
E2601|NU||||42.87|10/1/24||||
E2601|NU|KE|||0.0|10/1/24||||
E2601|NU|KU|||71.92|10/1/24||||
E2601|RR||||4.29|10/1/24||||
E2601|RR|KE|||0.0|10/1/24||||
E2601|RR|KU|||7.2|10/1/24||||
E2601|UE||||32.15|10/1/24||||
E2601|UE|KE|||0.0|10/1/24||||
E2601|UE|KU|||53.95|10/1/24||||
E2602|NU||||94.74|10/1/24||||
E2602|NU|KE|||0.0|10/1/24||||
E2602|NU|KU|||140.41|10/1/24||||
E2602|RR||||9.47|10/1/24||||
E2602|RR|KE|||0.0|10/1/24||||
E2602|RR|KU|||14.06|10/1/24||||
E2602|UE||||71.06|10/1/24||||
E2602|UE|KE|||0.0|10/1/24||||
E2602|UE|KU|||105.33|10/1/24||||
E2603|NU||||116.04|10/1/24||||
E2603|NU|KE|||0.0|10/1/24||||
E2603|NU|KU|||178.26|10/1/24||||
E2603|RR||||11.6|10/1/24||||
E2603|RR|KE|||0.0|10/1/24||||
E2603|RR|KU|||17.84|10/1/24||||
E2603|UE||||87.03|10/1/24||||
E2603|UE|KE|||0.0|10/1/24||||
E2603|UE|KU|||133.72|10/1/24||||
E2604|NU||||167.61|10/1/24||||
E2604|NU|KE|||0.0|10/1/24||||
E2604|NU|KU|||221.59|10/1/24||||
E2604|RR||||16.76|10/1/24||||
E2604|RR|KE|||0.0|10/1/24||||
E2604|RR|KU|||22.16|10/1/24||||
E2604|UE||||125.71|10/1/24||||
E2604|UE|KE|||0.0|10/1/24||||
E2604|UE|KU|||166.19|10/1/24||||
E2605|NU||||236.79|10/1/24||||
E2605|NU|KE|||0.0|10/1/24||||
E2605|NU|KU|||316.55|10/1/24||||
E2605|RR||||23.68|10/1/24||||
E2605|RR|KE|||0.0|10/1/24||||
E2605|RR|KU|||31.66|10/1/24||||
E2605|UE||||177.59|10/1/24||||
E2605|UE|KE|||0.0|10/1/24||||
E2605|UE|KU|||237.45|10/1/24||||
E2606|NU||||367.11|10/1/24||||
E2606|NU|KE|||0.0|10/1/24||||
E2606|NU|KU|||493.84|10/1/24||||
E2606|RR||||36.71|10/1/24||||
E2606|RR|KE|||0.0|10/1/24||||
E2606|RR|KU|||49.39|10/1/24||||
E2606|UE||||275.33|10/1/24||||
E2606|UE|KE|||0.0|10/1/24||||
E2606|UE|KU|||370.34|10/1/24||||
E2607|NU||||235.26|10/1/24||||
E2607|NU|KE|||0.0|10/1/24||||
E2607|NU|KU|||340.87|10/1/24||||
E2607|RR||||23.53|10/1/24||||
E2607|RR|KE|||0.0|10/1/24||||
E2607|RR|KU|||34.09|10/1/24||||
E2607|UE||||176.44|10/1/24||||
E2607|UE|KE|||0.0|10/1/24||||
E2607|UE|KU|||255.65|10/1/24||||
E2608|NU||||301.91|10/1/24||||
E2608|NU|KE|||0.0|10/1/24||||
E2608|NU|KU|||409.35|10/1/24||||
E2608|RR||||30.19|10/1/24||||
E2608|RR|KE|||0.0|10/1/24||||
E2608|RR|KU|||40.93|10/1/24||||
E2608|UE||||226.43|10/1/24||||
E2608|UE|KE|||0.0|10/1/24||||
E2608|UE|KU|||307.01|10/1/24||||
E2611|NU||||170.17|10/1/24||||
E2611|NU|KE|||0.0|10/1/24||||
E2611|NU|KU|||367.34|10/1/24||||
E2611|RR||||17.02|10/1/24||||
E2611|RR|KE|||0.0|10/1/24||||
E2611|RR|KU|||36.72|10/1/24||||
E2611|UE||||127.63|10/1/24||||
E2611|UE|KE|||0.0|10/1/24||||
E2611|UE|KU|||275.52|10/1/24||||
E2612|NU||||347.89|10/1/24||||
E2612|NU|KE|||0.0|10/1/24||||
E2612|NU|KU|||496.91|10/1/24||||
E2612|RR||||34.79|10/1/24||||
E2612|RR|KE|||0.0|10/1/24||||
E2612|RR|KU|||49.69|10/1/24||||
E2612|UE||||260.92|10/1/24||||
E2612|UE|KE|||0.0|10/1/24||||
E2612|UE|KU|||372.66|10/1/24||||
E2613|NU||||334.71|10/1/24||||
E2613|NU|KE|||0.0|10/1/24||||
E2613|NU|KU|||462.23|10/1/24||||
E2613|RR||||33.47|10/1/24||||
E2613|RR|KE|||0.0|10/1/24||||
E2613|RR|KU|||46.23|10/1/24||||
E2613|UE||||251.03|10/1/24||||
E2613|UE|KE|||0.0|10/1/24||||
E2613|UE|KU|||346.66|10/1/24||||
E2614|NU||||498.63|10/1/24||||
E2614|NU|KE|||0.0|10/1/24||||
E2614|NU|KU|||639.69|10/1/24||||
E2614|RR||||49.86|10/1/24||||
E2614|RR|KE|||0.0|10/1/24||||
E2614|RR|KU|||63.96|10/1/24||||
E2614|UE||||373.97|10/1/24||||
E2614|UE|KE|||0.0|10/1/24||||
E2614|UE|KU|||479.79|10/1/24||||
E2615|NU||||391.97|10/1/24||||
E2615|NU|KE|||0.0|10/1/24||||
E2615|NU|KU|||531.92|10/1/24||||
E2615|RR||||39.2|10/1/24||||
E2615|RR|KE|||0.0|10/1/24||||
E2615|RR|KU|||53.2|10/1/24||||
E2615|UE||||293.98|10/1/24||||
E2615|UE|KE|||0.0|10/1/24||||
E2615|UE|KU|||398.94|10/1/24||||
E2616|NU||||538.57|10/1/24||||
E2616|NU|KE|||0.0|10/1/24||||
E2616|NU|KU|||715.71|10/1/24||||
E2616|RR||||53.86|10/1/24||||
E2616|RR|KE|||0.0|10/1/24||||
E2616|RR|KU|||71.56|10/1/24||||
E2616|UE||||403.93|10/1/24||||
E2616|UE|KE|||0.0|10/1/24||||
E2616|UE|KU|||536.78|10/1/24||||
E2619|NU||||57.93|10/1/24||||
E2619|NU|KE|||0.0|10/1/24||||
E2619|NU|KU|||60.33|10/1/24||||
E2619|RR||||5.79|10/1/24||||
E2619|RR|KE|||0.0|10/1/24||||
E2619|RR|KU|||6.02|10/1/24||||
E2619|UE||||43.45|10/1/24||||
E2619|UE|KE|||0.0|10/1/24||||
E2619|UE|KU|||45.3|10/1/24||||
E2620|NU||||423.16|10/1/24||||
E2620|NU|KE|||0.0|10/1/24||||
E2620|NU|KU|||644.08|10/1/24||||
E2620|RR||||42.32|10/1/24||||
E2620|RR|KE|||0.0|10/1/24||||
E2620|RR|KU|||64.42|10/1/24||||
E2620|UE||||317.37|10/1/24||||
E2620|UE|KE|||0.0|10/1/24||||
E2620|UE|KU|||483.1|10/1/24||||
E2621|NU||||493.96|10/1/24||||
E2621|NU|KE|||0.0|10/1/24||||
E2621|NU|KU|||675.93|10/1/24||||
