SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
73085|26|20.83||||
73090|26|6.44||||
73092|26|5.82||||
73100|26|4.84||||
73110|26|6.03||||
73115|26|10.28||||
73120|26|5.36||||
73130|26|6.79||||
73140|26|3.27||||
73200|26|41.23||||
73201|26|49.19||||
73202|26|51.94||||
73206|26|75.67||||
73218|26|54.58||||
73219|26|62.69||||
73220|26|78.1||||
73221|26|53.26||||
73222|26|62.47||||
73223|26|84.95||||
73225|26|67.66||||
73501|26|8.22||||
73502|26|9.69||||
73503|26|12.11||||
73521|26|9.74||||
73522|26|12.72||||
73523|26|13.78||||
73525|26|20.33||||
73551|26|7.23||||
73552|26|8.16||||
73560|26|4.95||||
73562|26|5.84||||
73564|26|7.48||||
73565|26|4.37||||
73580|26|15.92||||
73590|26|5.82||||
73592|26|5.82||||
73600|26|5.14||||
73610|26|6.79||||
73615|26|19.58||||
73620|26|4.84||||
73630|26|6.78||||
73650|26|5.52||||
73660|26|3.59||||
73700|26|32.33||||
73701|26|38.71||||
73702|26|39.79||||
73706|26|79.01||||
73718|26|37.41||||
73719|26|49.2||||
73720|26|66.61||||
73721|26|53.17||||
73722|26|62.6||||
73723|26|84.67||||
73725|26|69.31||||
74018|26|7.88||||
74019|26|9.93||||
74021|26|11.59||||
74022|26|13.8||||
74150|26|49.85||||
74160|26|54.28||||
74170|26|59.41||||
74174|26|94.98||||
74175|26|77.61||||
74176|26|73.21||||
74177|26|78.9||||
74178|26|86.19||||
74181|26|40.1||||
74182|26|53.86||||
74183|26|70.04||||
74185|26|69.73||||
74190|26|9.32||||
74210|26|8.38||||
74220|26|9.52||||
74221|26|30.81||||
74230|26|10.38||||
74235|26|48.21||||
74240|26|29.59||||
74246|26|29.96||||
74248|26|30.65||||
74250|26|20.82||||
74251|26|29.12||||
74261|26|82.79||||
74262|26|84.37||||
74270|26|11.42||||
74280|26|13.82||||
74290|26|8.45||||
74300|26|14.28||||
74301|26|7.13||||
74328|26|37.99||||
74329|26|37.99||||
74330|26|37.99||||
74340|26|50.54||||
74355|26|41.22||||
74360|26|43.59||||
74363|26|52.87||||
74400|26|13.81||||
74410|26|18.17||||
74415|26|16.88||||
74420|26|18.62||||
74425|26|16.56||||
74430|26|13.6||||
74440|26|8.38||||
74445|26|17.13||||
74450|26|13.7||||
74455|26|11.51||||
74470|26|14.72||||
74485|26|22.41||||
74710|26|14.76||||
74712|26|120.35||||
74713|26|73.52||||
74740|26|11.21||||
75561|26|104.7||||
75565|26|9.61||||
75571|26|21.96||||
75572|26|63.27||||
75573|26|90.64||||
75574|26|84.28||||
75600|26|19.6||||
75605|26|42.01||||
75625|26|43.69||||
75630|26|69.69||||
75635|26|102.76||||
75705|26|93.0||||
75710|26|44.93||||
75716|26|47.04||||
75726|26|45.59||||
75731|26|44.63||||
75733|26|51.08||||
75736|26|42.69||||
75741|26|47.61||||
75743|26|61.89||||
75746|26|42.97||||
75756|26|45.07||||
75774|26|14.35||||
75801|26|42.83||||
75803|26|42.83||||
75805|26|52.3||||
75807|26|55.39||||
75809|26|5.71||||
75810|26|129.43||||
75820|26|17.11||||
75822|26|33.78||||
75825|26|40.37||||
75827|26|41.52||||
