SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E2207|NU|KU|||59.55|1/1/25||||
E2207|RR||||5.09|1/1/25||||
E2207|RR|KU|||5.96|1/1/25||||
E2207|UE||||38.19|1/1/25||||
E2207|UE|KU|||44.67|1/1/25||||
E2208|NU||||90.14|1/1/25||||
E2208|NU|KE|||0.0|1/1/25||||
E2208|NU|KU|||140.63|1/1/25||||
E2208|RR||||9.02|1/1/25||||
E2208|RR|KE|||0.0|1/1/25||||
E2208|RR|KU|||14.07|1/1/25||||
E2208|UE||||67.61|1/1/25||||
E2208|UE|KE|||0.0|1/1/25||||
E2208|UE|KU|||105.46|1/1/25||||
E2209|NU||||92.84|1/1/25||||
E2209|NU|KE|||0.0|1/1/25||||
E2209|NU|KU|||126.9|1/1/25||||
E2209|RR||||9.29|1/1/25||||
E2209|RR|KE|||0.0|1/1/25||||
E2209|RR|KU|||12.66|1/1/25||||
E2209|UE||||69.64|1/1/25||||
E2209|UE|KE|||0.0|1/1/25||||
E2209|UE|KU|||95.21|1/1/25||||
E2210|NU||||6.3|1/1/25||||
E2210|NU|KE|||0.0|1/1/25||||
E2210|NU|KU|||7.86|1/1/25||||
E2210|RR||||0.63|1/1/25||||
E2210|RR|KE|||0.0|1/1/25||||
E2210|RR|KU|||0.79|1/1/25||||
E2210|UE||||4.73|1/1/25||||
E2210|UE|KE|||0.0|1/1/25||||
E2210|UE|KU|||5.93|1/1/25||||
E2211|NU||||41.04|1/1/25||||
E2211|NU|KU|||57.17|1/1/25||||
E2211|RR||||4.1|1/1/25||||
E2211|RR|KU|||5.6|1/1/25||||
E2211|UE||||30.78|1/1/25||||
E2211|UE|KU|||40.95|1/1/25||||
E2212|NU||||6.82|1/1/25||||
E2212|NU|KU|||8.05|1/1/25||||
E2212|RR||||0.68|1/1/25||||
E2212|RR|KU|||0.88|1/1/25||||
E2212|UE||||5.12|1/1/25||||
E2212|UE|KU|||6.07|1/1/25||||
E2213|NU||||32.88|1/1/25||||
E2213|NU|KU|||41.79|1/1/25||||
E2213|RR||||3.29|1/1/25||||
E2213|RR|KU|||4.22|1/1/25||||
E2213|UE||||24.66|1/1/25||||
E2213|UE|KU|||31.28|1/1/25||||
E2214|NU||||37.82|1/1/25||||
E2214|NU|KU|||50.29|1/1/25||||
E2214|RR||||3.78|1/1/25||||
E2214|RR|KU|||5.52|1/1/25||||
E2214|UE||||28.37|1/1/25||||
E2214|UE|KU|||37.69|1/1/25||||
E2215|NU||||11.44|1/1/25||||
E2215|NU|KU|||13.19|1/1/25||||
E2215|RR||||1.15|1/1/25||||
E2215|RR|KU|||1.32|1/1/25||||
E2215|UE||||8.58|1/1/25||||
E2215|UE|KU|||9.88|1/1/25||||
E2216|NU||||54.26|1/1/25||||
E2216|NU|KU|||66.08|1/1/25||||
E2216|RR||||5.42|1/1/25||||
E2216|RR|KU|||7.5|1/1/25||||
E2216|UE||||40.7|1/1/25||||
E2216|UE|KU|||49.52|1/1/25||||
E2217|NU||||48.02|1/1/25||||
E2217|NU|KU|||58.45|1/1/25||||
E2217|RR||||4.8|1/1/25||||
E2217|RR|KU|||6.6|1/1/25||||
E2217|UE||||36.02|1/1/25||||
E2217|UE|KU|||43.84|1/1/25||||
E2218|NU||||54.26|1/1/25||||
E2218|NU|KU|||66.08|1/1/25||||
E2218|RR||||5.42|1/1/25||||
E2218|RR|KU|||7.5|1/1/25||||
E2218|UE||||40.7|1/1/25||||
E2218|UE|KU|||49.52|1/1/25||||
E2219|NU||||48.02|1/1/25||||
E2219|NU|KU|||58.45|1/1/25||||
E2219|RR||||4.8|1/1/25||||
E2219|RR|KU|||6.6|1/1/25||||
E2219|UE||||36.02|1/1/25||||
E2219|UE|KU|||43.84|1/1/25||||
E2220|NU||||33.18|1/1/25||||
E2220|NU|KU|||39.87|1/1/25||||
E2220|RR||||3.32|1/1/25||||
E2220|RR|KU|||3.85|1/1/25||||
E2220|UE||||24.89|1/1/25||||
E2220|UE|KU|||30.48|1/1/25||||
E2221|NU||||29.72|1/1/25||||
E2221|NU|KU|||35.09|1/1/25||||
E2221|RR||||2.97|1/1/25||||
E2221|RR|KU|||3.49|1/1/25||||
E2221|UE||||22.29|1/1/25||||
E2221|UE|KU|||26.35|1/1/25||||
E2222|NU||||24.76|1/1/25||||
E2222|NU|KU|||29.44|1/1/25||||
E2222|RR||||2.48|1/1/25||||
E2222|RR|KU|||2.9|1/1/25||||
E2222|UE||||18.57|1/1/25||||
E2222|UE|KU|||22.09|1/1/25||||
E2224|NU||||101.6|1/1/25||||
E2224|NU|KU|||116.46|1/1/25||||
E2224|RR||||10.16|1/1/25||||
E2224|RR|KU|||12.23|1/1/25||||
E2224|UE||||76.2|1/1/25||||
E2224|UE|KU|||87.35|1/1/25||||
E2225|NU||||21.11|1/1/25||||
E2225|NU|KU|||24.3|1/1/25||||
E2225|RR||||2.11|1/1/25||||
E2225|RR|KU|||2.41|1/1/25||||
E2225|UE||||15.83|1/1/25||||
E2225|UE|KU|||18.22|1/1/25||||
E2226|NU||||44.02|1/1/25||||
E2226|NU|KU|||53.0|1/1/25||||
E2226|RR||||4.4|1/1/25||||
E2226|RR|KU|||5.3|1/1/25||||
E2226|UE||||33.02|1/1/25||||
E2226|UE|KU|||39.76|1/1/25||||
E2227|RR||||261.39|1/1/25||||
E2228|RR||||107.97|1/1/25||||
E2228|RR|KU|||130.8|1/1/25||||
E2231|NU||||158.37|1/1/25||||
E2231|NU|KU|||214.71|1/1/25||||
E2231|RR||||15.84|1/1/25||||
E2231|RR|KU|||21.48|1/1/25||||
E2231|UE||||118.78|1/1/25||||
E2231|UE|KU|||161.01|1/1/25||||
E2298|RR||||206.22|1/1/25||||
E2310|RR||||132.13|1/1/25||||
E2310|RR|KE|||0.0|1/1/25||||
E2310|RR|KU|||140.89|1/1/25||||
E2311|RR||||266.64|1/1/25||||
E2311|RR|KE|||0.0|1/1/25||||
E2311|RR|KU|||285.32|1/1/25||||
E2312|RR||||281.75|1/1/25||||
E2312|RR|KC|||359.36|1/1/25||||
E2313|RR||||44.77|1/1/25||||
E2321|RR||||179.54|1/1/25||||
E2321|RR|KC|||292.44|1/1/25||||
E2321|RR|KE|||0.0|1/1/25||||
E2321|RR|KU|||311.75|1/1/25||||
E2322|RR||||169.62|1/1/25||||
E2322|RR|KC|||329.7|1/1/25||||
E2322|RR|KE|||0.0|1/1/25||||
E2322|RR|KU|||330.12|1/1/25||||
E2323|NU||||82.68|1/1/25||||
E2323|NU|KE|||0.0|1/1/25||||
E2323|NU|KU|||83.3|1/1/25||||
E2323|RR||||8.27|1/1/25||||
E2323|RR|KE|||0.0|1/1/25||||
E2323|RR|KU|||8.3|1/1/25||||
E2323|UE||||62.01|1/1/25||||
E2323|UE|KE|||0.0|1/1/25||||
E2323|UE|KU|||62.45|1/1/25||||
E2324|NU||||52.77|1/1/25||||
E2324|NU|KE|||0.0|1/1/25||||
E2324|NU|KU|||52.77|1/1/25||||
E2324|RR||||5.25|1/1/25||||
E2324|RR|KE|||0.0|1/1/25||||
E2324|RR|KU|||5.25|1/1/25||||
E2324|UE||||39.58|1/1/25||||
E2324|UE|KE|||0.0|1/1/25||||
E2324|UE|KU|||39.57|1/1/25||||
E2325|RR||||162.12|1/1/25||||
E2325|RR|KE|||0.0|1/1/25||||
E2325|RR|KU|||162.2|1/1/25||||
E2326|RR||||41.82|1/1/25||||
E2326|RR|KE|||0.0|1/1/25||||
E2326|RR|KU|||41.83|1/1/25||||
E2327|RR||||314.58|1/1/25||||
E2327|RR|KC|||477.93|1/1/25||||
E2327|RR|KE|||0.0|1/1/25||||
E2327|RR|KU|||477.94|1/1/25||||
E2328|RR||||596.73|1/1/25||||
E2328|RR|KE|||0.0|1/1/25||||
E2328|RR|KU|||596.75|1/1/25||||
E2329|RR||||212.68|1/1/25||||
E2329|RR|KE|||0.0|1/1/25||||
E2329|RR|KU|||212.67|1/1/25||||
E2330|RR||||412.09|1/1/25||||
E2330|RR|KE|||0.0|1/1/25||||
E2330|RR|KU|||412.09|1/1/25||||
E2340|NU||||500.68|1/1/25||||
E2340|RR||||50.09|1/1/25||||
E2340|UE||||375.56|1/1/25||||
E2341|NU||||751.1|1/1/25||||
E2341|RR||||75.1|1/1/25||||
E2341|UE||||563.35|1/1/25||||
E2342|NU||||625.93|1/1/25||||
E2342|RR||||62.59|1/1/25||||
E2342|UE||||469.45|1/1/25||||
E2343|NU||||1001.49|1/1/25||||
E2343|RR||||100.14|1/1/25||||
E2343|UE||||751.1|1/1/25||||
E2351|NU||||841.62|1/1/25||||
E2351|NU|KE|||0.0|1/1/25||||
E2351|NU|KU|||841.33|1/1/25||||
E2351|RR||||84.16|1/1/25||||
E2351|RR|KE|||0.0|1/1/25||||
E2351|RR|KU|||84.16|1/1/25||||
E2351|UE||||631.22|1/1/25||||
E2351|UE|KE|||0.0|1/1/25||||
E2351|UE|KU|||630.97|1/1/25||||
E2359|NU||||199.72|1/1/25||||
E2359|NU|KU|||243.31|1/1/25||||
E2359|RR||||19.97|1/1/25||||
E2359|RR|KU|||24.32|1/1/25||||
E2359|UE||||149.79|1/1/25||||
E2359|UE|KU|||182.46|1/1/25||||
E2360|NU||||148.85|1/1/25||||
E2360|NU|KU|||148.84|1/1/25||||
E2360|RR||||14.88|1/1/25||||
E2360|RR|KU|||14.87|1/1/25||||
E2360|UE||||111.63|1/1/25||||
E2360|UE|KU|||111.65|1/1/25||||
E2361|NU||||133.98|1/1/25||||
E2361|NU|KE|||0.0|1/1/25||||
E2361|NU|KU|||165.18|1/1/25||||
E2361|RR||||13.4|1/1/25||||
E2361|RR|KE|||0.0|1/1/25||||
E2361|RR|KU|||16.53|1/1/25||||
E2361|UE||||100.49|1/1/25||||
E2361|UE|KE|||0.0|1/1/25||||
E2361|UE|KU|||123.89|1/1/25||||
E2362|NU||||126.37|1/1/25||||
E2362|NU|KU|||126.38|1/1/25||||
E2362|RR||||12.64|1/1/25||||
E2362|RR|KU|||12.63|1/1/25||||
E2362|UE||||94.75|1/1/25||||
E2362|UE|KU|||94.75|1/1/25||||
E2363|NU||||171.93|1/1/25||||
E2363|NU|KE|||0.0|1/1/25||||
E2363|NU|KU|||220.25|1/1/25||||
E2363|RR||||17.19|1/1/25||||
E2363|RR|KE|||0.0|1/1/25||||
E2363|RR|KU|||22.05|1/1/25||||
E2363|UE||||128.95|1/1/25||||
E2363|UE|KE|||0.0|1/1/25||||
E2363|UE|KU|||165.22|1/1/25||||
E2364|NU||||146.93|1/1/25||||
E2364|NU|KU|||148.84|1/1/25||||
E2364|RR||||14.69|1/1/25||||
E2364|RR|KU|||14.87|1/1/25||||
E2364|UE||||110.2|1/1/25||||
E2364|UE|KU|||111.8|1/1/25||||
E2365|NU||||89.62|1/1/25||||
E2365|NU|KE|||0.0|1/1/25||||
E2365|NU|KU|||132.84|1/1/25||||
E2365|RR||||8.96|1/1/25||||
E2365|RR|KE|||0.0|1/1/25||||
E2365|RR|KU|||13.28|1/1/25||||
E2365|UE||||67.22|1/1/25||||
E2365|UE|KE|||0.0|1/1/25||||
E2365|UE|KU|||99.66|1/1/25||||
E2366|NU||||194.19|1/1/25||||
E2366|NU|KE|||0.0|1/1/25||||
E2366|NU|KU|||317.46|1/1/25||||
E2366|RR||||19.42|1/1/25||||
E2366|RR|KE|||0.0|1/1/25||||
E2366|RR|KU|||31.85|1/1/25||||
E2366|UE||||145.64|1/1/25||||
E2366|UE|KE|||0.0|1/1/25||||
E2366|UE|KU|||238.12|1/1/25||||
E2367|NU||||489.12|1/1/25||||
E2367|NU|KE|||0.0|1/1/25||||
E2367|NU|KU|||504.67|1/1/25||||
E2367|RR||||48.91|1/1/25||||
E2367|RR|KE|||0.0|1/1/25||||
E2367|RR|KU|||50.44|1/1/25||||
E2367|UE||||366.85|1/1/25||||
E2367|UE|KE|||0.0|1/1/25||||
E2367|UE|KU|||378.52|1/1/25||||
E2368|RR||||47.31|1/1/25||||
E2368|RR|KE|||0.0|1/1/25||||
E2368|RR|KU|||62.2|1/1/25||||
E2369|RR||||44.71|1/1/25||||
E2369|RR|KE|||0.0|1/1/25||||
E2369|RR|KU|||54.2|1/1/25||||
E2370|RR||||61.49|1/1/25||||
E2370|RR|KE|||0.0|1/1/25||||
E2370|RR|KU|||96.7|1/1/25||||
E2371|NU||||157.06|1/1/25||||
E2371|NU|KE|||0.0|1/1/25||||
E2371|NU|KU|||181.52|1/1/25||||
E2371|RR||||15.71|1/1/25||||
E2371|RR|KE|||0.0|1/1/25||||
E2371|RR|KU|||18.16|1/1/25||||
E2371|UE||||117.79|1/1/25||||
E2371|UE|KE|||0.0|1/1/25||||
E2371|UE|KU|||136.16|1/1/25||||
E2372|NU||||0.0|1/1/25||||
E2372|RR||||0.0|1/1/25||||
E2372|UE||||0.0|1/1/25||||
E2373|RR||||96.26|1/1/25||||
E2373|RR|KC|||148.54|1/1/25||||
E2373|RR|KE|||0.0|1/1/25||||
E2373|RR|KU|||151.53|1/1/25||||
E2374|RR||||60.89|1/1/25||||
E2374|RR|KE|||0.0|1/1/25||||
E2374|RR|KU|||64.33|1/1/25||||
E2375|RR||||75.08|1/1/25||||
E2375|RR|KE|||0.0|1/1/25||||
E2375|RR|KU|||103.12|1/1/25||||
E2376|RR||||151.26|1/1/25||||
E2376|RR|KE|||0.0|1/1/25||||
E2376|RR|KU|||161.67|1/1/25||||
E2377|RR||||56.04|1/1/25||||
E2377|RR|KE|||0.0|1/1/25||||
E2377|RR|KU|||58.46|1/1/25||||
E2378|RR||||65.33|1/1/25||||
E2378|RR|KU|||71.51|1/1/25||||
E2381|NU||||67.58|1/1/25||||
E2381|NU|KE|||0.0|1/1/25||||
E2381|NU|KU|||90.18|1/1/25||||
E2381|RR||||6.76|1/1/25||||
E2381|RR|KE|||0.0|1/1/25||||
E2381|RR|KU|||9.0|1/1/25||||
E2381|UE||||50.68|1/1/25||||
E2381|UE|KE|||0.0|1/1/25||||
E2381|UE|KU|||67.62|1/1/25||||
E2382|NU||||22.19|1/1/25||||
E2382|NU|KE|||0.0|1/1/25||||
E2382|NU|KU|||24.58|1/1/25||||
E2382|RR||||2.22|1/1/25||||
E2382|RR|KE|||0.0|1/1/25||||
E2382|RR|KU|||2.41|1/1/25||||
E2382|UE||||16.65|1/1/25||||
E2382|UE|KE|||0.0|1/1/25||||
E2382|UE|KU|||18.43|1/1/25||||
E2383|NU||||145.15|1/1/25||||
E2383|NU|KE|||0.0|1/1/25||||
E2383|NU|KU|||179.83|1/1/25||||
E2383|RR||||14.52|1/1/25||||
E2383|RR|KE|||0.0|1/1/25||||
E2383|RR|KU|||17.96|1/1/25||||
E2383|UE||||108.86|1/1/25||||
E2383|UE|KE|||0.0|1/1/25||||
E2383|UE|KU|||134.9|1/1/25||||
E2384|NU||||70.54|1/1/25||||
E2384|NU|KE|||0.0|1/1/25||||
E2384|NU|KU|||95.84|1/1/25||||
E2384|RR||||7.05|1/1/25||||
E2384|RR|KE|||0.0|1/1/25||||
E2384|RR|KU|||9.56|1/1/25||||
E2384|UE||||52.91|1/1/25||||
E2384|UE|KE|||0.0|1/1/25||||
E2384|UE|KU|||71.84|1/1/25||||
E2385|NU||||53.26|1/1/25||||
E2385|NU|KE|||0.0|1/1/25||||
E2385|NU|KU|||58.6|1/1/25||||
E2385|RR||||5.33|1/1/25||||
E2385|RR|KE|||0.0|1/1/25||||
E2385|RR|KU|||5.87|1/1/25||||
E2385|UE||||39.94|1/1/25||||
E2385|UE|KE|||0.0|1/1/25||||
E2385|UE|KU|||43.96|1/1/25||||
E2386|NU||||118.61|1/1/25||||
E2386|NU|KE|||0.0|1/1/25||||
E2386|NU|KU|||178.21|1/1/25||||
E2386|RR||||11.86|1/1/25||||
E2386|RR|KE|||0.0|1/1/25||||
E2386|RR|KU|||17.83|1/1/25||||
E2386|UE||||88.96|1/1/25||||
E2386|UE|KE|||0.0|1/1/25||||
E2386|UE|KU|||133.68|1/1/25||||
E2387|NU||||56.31|1/1/25||||
E2387|NU|KE|||0.0|1/1/25||||
E2387|NU|KU|||76.89|1/1/25||||
E2387|RR||||5.63|1/1/25||||
E2387|RR|KE|||0.0|1/1/25||||
E2387|RR|KU|||7.67|1/1/25||||
E2387|UE||||42.24|1/1/25||||
E2387|UE|KE|||0.0|1/1/25||||
E2387|UE|KU|||57.67|1/1/25||||
E2388|NU||||57.95|1/1/25||||
E2388|NU|KE|||0.0|1/1/25||||
E2388|NU|KU|||60.66|1/1/25||||
E2388|RR||||5.8|1/1/25||||
E2388|RR|KE|||0.0|1/1/25||||
E2388|RR|KU|||6.07|1/1/25||||
E2388|UE||||43.47|1/1/25||||
E2388|UE|KE|||0.0|1/1/25||||
E2388|UE|KU|||45.53|1/1/25||||
E2389|NU||||32.39|1/1/25||||
E2389|NU|KE|||0.0|1/1/25||||
E2389|NU|KU|||32.95|1/1/25||||
E2389|RR||||3.24|1/1/25||||
E2389|RR|KE|||0.0|1/1/25||||
E2389|RR|KU|||3.31|1/1/25||||
E2389|UE||||24.3|1/1/25||||
E2389|UE|KE|||0.0|1/1/25||||
E2389|UE|KU|||24.69|1/1/25||||
E2390|NU||||50.16|1/1/25||||
E2390|NU|KE|||0.0|1/1/25||||
E2390|NU|KU|||51.54|1/1/25||||
E2390|RR||||5.01|1/1/25||||
E2390|RR|KE|||0.0|1/1/25||||
E2390|RR|KU|||5.16|1/1/25||||
E2390|UE||||37.62|1/1/25||||
E2390|UE|KE|||0.0|1/1/25||||
E2390|UE|KU|||38.63|1/1/25||||
E2391|NU||||20.09|1/1/25||||
E2391|NU|KE|||0.0|1/1/25||||
E2391|NU|KU|||24.68|1/1/25||||
E2391|RR||||2.01|1/1/25||||
E2391|RR|KE|||0.0|1/1/25||||
E2391|RR|KU|||2.48|1/1/25||||
E2391|UE||||15.07|1/1/25||||
E2391|UE|KE|||0.0|1/1/25||||
E2391|UE|KU|||18.51|1/1/25||||
E2392|NU||||48.94|1/1/25||||
E2392|NU|KE|||0.0|1/1/25||||
E2392|NU|KU|||64.88|1/1/25||||
E2392|RR||||4.9|1/1/25||||
E2392|RR|KE|||0.0|1/1/25||||
E2392|RR|KU|||6.53|1/1/25||||
E2392|UE||||36.71|1/1/25||||
E2392|UE|KE|||0.0|1/1/25||||
E2392|UE|KU|||48.67|1/1/25||||
E2394|NU||||66.49|1/1/25||||
E2394|NU|KE|||0.0|1/1/25||||
E2394|NU|KU|||92.45|1/1/25||||
E2394|RR||||6.65|1/1/25||||
E2394|RR|KE|||0.0|1/1/25||||
E2394|RR|KU|||9.27|1/1/25||||
E2394|UE||||49.87|1/1/25||||
E2394|UE|KE|||0.0|1/1/25||||
E2394|UE|KU|||69.34|1/1/25||||
E2395|NU||||52.04|1/1/25||||
E2395|NU|KE|||0.0|1/1/25||||
E2395|NU|KU|||65.69|1/1/25||||
E2395|RR||||5.2|1/1/25||||
E2395|RR|KE|||0.0|1/1/25||||
E2395|RR|KU|||6.58|1/1/25||||
E2395|UE||||39.03|1/1/25||||
E2395|UE|KE|||0.0|1/1/25||||
E2395|UE|KU|||49.26|1/1/25||||
E2396|NU||||60.09|1/1/25||||
E2396|NU|KE|||0.0|1/1/25||||
E2396|NU|KU|||80.07|1/1/25||||
E2396|RR||||6.01|1/1/25||||
E2396|RR|KE|||0.0|1/1/25||||
E2396|RR|KU|||8.56|1/1/25||||
E2396|UE||||45.07|1/1/25||||
E2396|UE|KE|||0.0|1/1/25||||
E2396|UE|KU|||60.09|1/1/25||||
E2397|NU||||492.9|1/1/25||||
E2397|NU|KU|||578.62|1/1/25||||
E2397|RR||||49.29|1/1/25||||
E2397|RR|KU|||57.88|1/1/25||||
E2397|UE||||369.67|1/1/25||||
E2397|UE|KU|||433.93|1/1/25||||
E2398|NU||||160.28|1/1/25||||
E2398|NU|KU|||160.28|1/1/25||||
E2398|RR||||16.03|1/1/25||||
E2398|RR|KU|||16.03|1/1/25||||
E2398|UE||||120.2|1/1/25||||
E2398|UE|KU|||120.2|1/1/25||||
E2402|RR||||771.28|1/1/25||||
E2500|NU||||546.37|1/1/25||||
E2500|RR||||54.64|1/1/25||||
E2500|UE||||409.77|1/1/25||||
E2502|NU||||1670.75|1/1/25||||
E2502|RR||||167.1|1/1/25||||
E2502|UE||||1253.08|1/1/25||||
E2504|NU||||2203.97|1/1/25||||
E2504|RR||||220.42|1/1/25||||
E2504|UE||||1652.98|1/1/25||||
E2506|NU||||3231.64|1/1/25||||
E2506|RR||||323.15|1/1/25||||
E2506|UE||||2423.69|1/1/25||||
E2508|NU||||4997.21|1/1/25||||
E2508|RR||||499.72|1/1/25||||
E2508|UE||||3747.92|1/1/25||||
E2510|NU||||9456.56|1/1/25||||
E2510|RR||||945.65|1/1/25||||
E2510|UE||||7092.4|1/1/25||||
E2511|NU||||0.0|1/1/25||||
E2511|RR||||0.0|1/1/25||||
E2511|UE||||0.0|1/1/25||||
E2512|NU||||0.0|1/1/25||||
E2512|RR||||0.0|1/1/25||||
E2512|UE||||0.0|1/1/25||||
E2513|NU||||4402.94|1/1/25||||
E2513|RR||||440.31|1/1/25||||
E2513|UE||||3302.22|1/1/25||||
E2601|NU||||44.16|1/1/25||||
E2601|NU|KE|||0.0|1/1/25||||
E2601|NU|KU|||73.65|1/1/25||||
E2601|RR||||4.42|1/1/25||||
E2601|RR|KE|||0.0|1/1/25||||
E2601|RR|KU|||7.37|1/1/25||||
E2601|UE||||33.12|1/1/25||||
E2601|UE|KE|||0.0|1/1/25||||
E2601|UE|KU|||55.24|1/1/25||||
E2602|NU||||97.58|1/1/25||||
E2602|NU|KE|||0.0|1/1/25||||
E2602|NU|KU|||143.78|1/1/25||||
E2602|RR||||9.76|1/1/25||||
E2602|RR|KE|||0.0|1/1/25||||
E2602|RR|KU|||14.4|1/1/25||||
E2602|UE||||73.19|1/1/25||||
E2602|UE|KE|||0.0|1/1/25||||
E2602|UE|KU|||107.86|1/1/25||||
E2603|NU||||119.53|1/1/25||||
E2603|NU|KE|||0.0|1/1/25||||
E2603|NU|KU|||182.54|1/1/25||||
E2603|RR||||11.95|1/1/25||||
E2603|RR|KE|||0.0|1/1/25||||
E2603|RR|KU|||18.27|1/1/25||||
E2603|UE||||89.64|1/1/25||||
E2603|UE|KE|||0.0|1/1/25||||
E2603|UE|KU|||136.93|1/1/25||||
E2604|NU||||172.64|1/1/25||||
E2604|NU|KE|||0.0|1/1/25||||
E2604|NU|KU|||226.91|1/1/25||||
E2604|RR||||17.26|1/1/25||||
E2604|RR|KE|||0.0|1/1/25||||
E2604|RR|KU|||22.69|1/1/25||||
E2604|UE||||129.48|1/1/25||||
E2604|UE|KE|||0.0|1/1/25||||
E2604|UE|KU|||170.18|1/1/25||||
E2605|NU||||243.89|1/1/25||||
E2605|NU|KE|||0.0|1/1/25||||
E2605|NU|KU|||324.15|1/1/25||||
E2605|RR||||24.39|1/1/25||||
E2605|RR|KE|||0.0|1/1/25||||
E2605|RR|KU|||32.42|1/1/25||||
E2605|UE||||182.92|1/1/25||||
E2605|UE|KE|||0.0|1/1/25||||
E2605|UE|KU|||243.15|1/1/25||||
E2606|NU||||378.12|1/1/25||||
E2606|NU|KE|||0.0|1/1/25||||
E2606|NU|KU|||505.69|1/1/25||||
E2606|RR||||37.81|1/1/25||||
E2606|RR|KE|||0.0|1/1/25||||
E2606|RR|KU|||50.58|1/1/25||||
E2606|UE||||283.59|1/1/25||||
E2606|UE|KE|||0.0|1/1/25||||
E2606|UE|KU|||379.23|1/1/25||||
E2607|NU||||242.31|1/1/25||||
E2607|NU|KE|||0.0|1/1/25||||
E2607|NU|KU|||349.05|1/1/25||||
E2607|RR||||24.23|1/1/25||||
E2607|RR|KE|||0.0|1/1/25||||
E2607|RR|KU|||34.91|1/1/25||||
E2607|UE||||181.74|1/1/25||||
E2607|UE|KE|||0.0|1/1/25||||
E2607|UE|KU|||261.79|1/1/25||||
E2608|NU||||310.97|1/1/25||||
E2608|NU|KE|||0.0|1/1/25||||
E2608|NU|KU|||419.17|1/1/25||||
E2608|RR||||31.1|1/1/25||||
E2608|RR|KE|||0.0|1/1/25||||
E2608|RR|KU|||41.91|1/1/25||||
E2608|UE||||233.23|1/1/25||||
E2608|UE|KE|||0.0|1/1/25||||
E2608|UE|KU|||314.38|1/1/25||||
E2611|NU||||175.28|1/1/25||||
E2611|NU|KE|||0.0|1/1/25||||
E2611|NU|KU|||376.16|1/1/25||||
E2611|RR||||17.53|1/1/25||||
E2611|RR|KE|||0.0|1/1/25||||
E2611|RR|KU|||37.6|1/1/25||||
E2611|UE||||131.46|1/1/25||||
E2611|UE|KE|||0.0|1/1/25||||
E2611|UE|KU|||282.13|1/1/25||||
E2612|NU||||358.33|1/1/25||||
E2612|NU|KE|||0.0|1/1/25||||
E2612|NU|KU|||508.84|1/1/25||||
E2612|RR||||35.83|1/1/25||||
E2612|RR|KE|||0.0|1/1/25||||
E2612|RR|KU|||50.88|1/1/25||||
E2612|UE||||268.75|1/1/25||||
E2612|UE|KE|||0.0|1/1/25||||
E2612|UE|KU|||381.6|1/1/25||||
E2613|NU||||344.75|1/1/25||||
E2613|NU|KE|||0.0|1/1/25||||
E2613|NU|KU|||473.32|1/1/25||||
E2613|RR||||34.47|1/1/25||||
E2613|RR|KE|||0.0|1/1/25||||
E2613|RR|KU|||47.34|1/1/25||||
E2613|UE||||258.56|1/1/25||||
E2613|UE|KE|||0.0|1/1/25||||
E2613|UE|KU|||354.98|1/1/25||||
E2614|NU||||513.59|1/1/25||||
E2614|NU|KE|||0.0|1/1/25||||
E2614|NU|KU|||655.04|1/1/25||||
E2614|RR||||51.36|1/1/25||||
E2614|RR|KE|||0.0|1/1/25||||
E2614|RR|KU|||65.5|1/1/25||||
E2614|UE||||385.19|1/1/25||||
E2614|UE|KE|||0.0|1/1/25||||
E2614|UE|KU|||491.3|1/1/25||||
E2615|NU||||403.72|1/1/25||||
E2615|NU|KE|||0.0|1/1/25||||
E2615|NU|KU|||544.69|1/1/25||||
E2615|RR||||40.37|1/1/25||||
E2615|RR|KE|||0.0|1/1/25||||
E2615|RR|KU|||54.48|1/1/25||||
E2615|UE||||302.8|1/1/25||||
E2615|UE|KE|||0.0|1/1/25||||
E2615|UE|KU|||408.51|1/1/25||||
E2616|NU||||554.73|1/1/25||||
E2616|NU|KE|||0.0|1/1/25||||
E2616|NU|KU|||732.89|1/1/25||||
E2616|RR||||55.47|1/1/25||||
E2616|RR|KE|||0.0|1/1/25||||
E2616|RR|KU|||73.28|1/1/25||||
E2616|UE||||416.05|1/1/25||||
E2616|UE|KE|||0.0|1/1/25||||
E2616|UE|KU|||549.66|1/1/25||||
E2619|NU||||59.67|1/1/25||||
E2619|NU|KE|||0.0|1/1/25||||
E2619|NU|KU|||61.78|1/1/25||||
E2619|RR||||5.97|1/1/25||||
E2619|RR|KE|||0.0|1/1/25||||
E2619|RR|KU|||6.16|1/1/25||||
E2619|UE||||44.76|1/1/25||||
E2619|UE|KE|||0.0|1/1/25||||
E2619|UE|KU|||46.39|1/1/25||||
E2620|NU||||435.85|1/1/25||||
E2620|NU|KE|||0.0|1/1/25||||
E2620|NU|KU|||659.54|1/1/25||||
E2620|RR||||43.59|1/1/25||||
E2620|RR|KE|||0.0|1/1/25||||
E2620|RR|KU|||65.97|1/1/25||||
E2620|UE||||326.89|1/1/25||||
E2620|UE|KE|||0.0|1/1/25||||
E2620|UE|KU|||494.69|1/1/25||||
E2621|NU||||508.78|1/1/25||||
E2621|NU|KE|||0.0|1/1/25||||
E2621|NU|KU|||692.15|1/1/25||||
E2621|RR||||50.88|1/1/25||||
