SVC_CD|Modifier_1|FEE|ASOFDATE
11900||62.32|20250101
11901||75.09|20250101
11920||216.81|20250101
11921||236.73|20250101
11922||66.54|20250101
11950||88.26|20250101
11951||116.62|20250101
11952||154.8|20250101
11954||171.11|20250101
11960||1091.52|20250101
11970||593.33|20250101
11971||587.31|20250101
11976||151.66|20250101
11980||100.13|20250101
11981||106.54|20250101
11982||115.9|20250101
11983||147.08|20250101
12001||100.89|20250101
12002||121.68|20250101
12004||140.55|20250101
12005||186.48|20250101
12006||215.36|20250101
12007||238.39|20250101
12011||119.91|20250101
12013||123.99|20250101
12014||149.88|20250101
12015||181.66|20250101
12016||230.63|20250101
12017||148.34|20250101
12018||167.78|20250101
12020||322.67|20250101
12021||188.05|20250101
12031||284.95|20250101
12032||330.05|20250101
12034||360.48|20250101
12035||418.33|20250101
12036||463.85|20250101
12037||517.69|20250101
12041||285.46|20250101
12042||334.49|20250101
12044||413.68|20250101
12045||443.33|20250101
12046||534.37|20250101
12047||583.8|20250101
12051||305.76|20250101
12052||339.87|20250101
12053||391.61|20250101
12054||409.68|20250101
12055||537.41|20250101
12056||621.28|20250101
12057||644.19|20250101
13100||366.45|20250101
13101||425.98|20250101
13102||123.04|20250101
13120||381.18|20250101
13121||455.7|20250101
13122||133.34|20250101
13131||415.92|20250101
13132||502.75|20250101
13133||176.54|20250101
13151||451.41|20250101
13152||527.82|20250101
13153||194.13|20250101
13160||826.38|20250101
14000||686.39|20250101
14001||867.21|20250101
14020||760.67|20250101
14021||933.84|20250101
14040||818.11|20250101
14041||992.45|20250101
14060||823.15|20250101
14061||1071.75|20250101
14301||1149.69|20250101
14302||215.75|20250101
14350||695.9|20250101
15002||362.12|20250101
15003||71.84|20250101
15004||415.52|20250101
15005||119.95|20250101
15040||282.54|20250101
15050||630.63|20250101
15100||917.72|20250101
15101||195.78|20250101
15110||864.28|20250101
15111||114.46|20250101
15115||850.46|20250101
15116||154.46|20250101
15120||895.25|20250101
15121||217.95|20250101
15130||768.0|20250101
15131||100.45|20250101
15135||921.41|20250101
15136||98.92|20250101
15150||724.72|20250101
15151||117.68|20250101
15152||155.14|20250101
15155||835.68|20250101
15156||157.49|20250101
15157||175.85|20250101
15200||895.62|20250101
15201||147.8|20250101
15220||827.66|20250101
15221||136.14|20250101
15240||996.99|20250101
15241||183.78|20250101
15260||1073.92|20250101
15261||216.8|20250101
15271||164.41|20250101
15272||25.57|20250101
15273||320.37|20250101
15274||84.26|20250101
15275||169.75|20250101
15276||33.93|20250101
15277||357.78|20250101
15278||99.22|20250101
15570||961.2|20250101
15572||939.33|20250101
15574||912.03|20250101
15576||837.61|20250101
15600||369.36|20250101
15610||405.01|20250101
15620||487.22|20250101
15630||504.6|20250101
15650||588.75|20250101
15730||1513.05|20250101
15731||1185.28|20250101
15733||1063.71|20250101
15734||1532.78|20250101
15736||1264.1|20250101
15738||1299.19|20250101
15740||1083.42|20250101
15750||971.77|20250101
15756||2328.84|20250101
15757||2314.34|20250101
15758||2306.31|20250101
15760||903.66|20250101
15769||503.04|20250101
15770||712.12|20250101
15771||654.14|20250101
15772||201.37|20250101
15773||638.14|20250101
15774||196.64|20250101
15775||399.96|20250101
15776||539.07|20250101
15777||215.26|20250101
15778||384.61|20250101
15780||914.98|20250101
15781||567.37|20250101
15782||529.79|20250101
15783||490.91|20250101
15786||247.18|20250101
15787||32.25|20250101
15788||428.55|20250101
15789||581.17|20250101
15792||369.81|20250101
15793||520.02|20250101
15820||622.7|20250101
15821||665.02|20250101
15822||495.83|20250101
15823||666.45|20250101
15830||1217.34|20250101
15832||971.26|20250101
15833||922.01|20250101
15834||938.57|20250101
15835||975.62|20250101
15836||840.13|20250101
15837||928.16|20250101
15838||689.23|20250101
15839||948.14|20250101
15840||1047.71|20250101
15841||1843.45|20250101
15842||2772.37|20250101
15845||1116.09|20250101
15851||57.61|20250101
15852||44.29|20250101
15853||12.84|20250101
15854||16.28|20250101
15860||105.63|20250101
15920||661.69|20250101
15922||842.16|20250101
15931||727.56|20250101
15933||908.04|20250101
15934||1030.3|20250101
15935||1210.97|20250101
15936||915.28|20250101
15937||1015.77|20250101
15940||735.95|20250101
15941||998.44|20250101
15944||983.19|20250101
15945||1071.48|20250101
15946||1647.84|20250101
15950||675.13|20250101
15951||948.43|20250101
15952||963.88|20250101
15953||1060.67|20250101
15956||1205.06|20250101
15958||1206.14|20250101
16000||85.5|20250101
16020||92.88|20250101
16025||166.02|20250101
16030||210.56|20250101
16035||194.88|20250101
16036||81.05|20250101
17000||74.49|20250101
17003||7.45|20250101
17004||181.62|20250101
17106||373.19|20250101
17107||485.82|20250101
17108||681.37|20250101
17110||125.52|20250101
17111||146.03|20250101
17250||93.45|20250101
17260||108.2|20250101
17261||162.23|20250101
17262||193.69|20250101
17263||209.5|20250101
17264||224.68|20250101
17266||254.48|20250101
