SVC_CD|Modifier_1|FEE|ASOFDATE
21196||1528.87|01-01-2024
21198||1071.34|01-01-2024
21199||1073.36|01-01-2024
21206||1030.79|01-01-2024
21208||1838.68|01-01-2024
21209||880.62|01-01-2024
21210||1980.72|01-01-2024
21215||4672.52|01-01-2024
21230||793.82|01-01-2024
21235||815.08|01-01-2024
21240||1116.28|01-01-2024
21242||1085.14|01-01-2024
21243||1793.27|01-01-2024
21244||1083.84|01-01-2024
21245||1341.79|01-01-2024
21246||905.24|01-01-2024
21247||1678.51|01-01-2024
21248||1066.18|01-01-2024
21249||1434.6|01-01-2024
21255||1434.93|01-01-2024
21256||1314.1|01-01-2024
21260||1459.24|01-01-2024
21261||2562.53|01-01-2024
21263||2375.26|01-01-2024
21267||1708.27|01-01-2024
21268||2134.02|01-01-2024
21270||1113.06|01-01-2024
21275||897.54|01-01-2024
21280||644.31|01-01-2024
21282||441.51|01-01-2024
21295||221.06|01-01-2024
21296||447.89|01-01-2024
21315||172.43|01-01-2024
21320||243.04|01-01-2024
21325||495.14|01-01-2024
21330||588.96|01-01-2024
21335||778.71|01-01-2024
21336||701.79|01-01-2024
21337||467.94|01-01-2024
21338||740.29|01-01-2024
21339||830.59|01-01-2024
21340||804.31|01-01-2024
21343||1175.04|01-01-2024
21344||1476.46|01-01-2024
21345||884.34|01-01-2024
21346||1116.89|01-01-2024
21347||1119.8|01-01-2024
21348||1158.39|01-01-2024
21355||498.61|01-01-2024
21356||605.81|01-01-2024
21360||569.53|01-01-2024
21365||1142.34|01-01-2024
21366||1347.27|01-01-2024
21385||785.79|01-01-2024
21386||738.49|01-01-2024
21387||818.99|01-01-2024
21390||862.81|01-01-2024
21395||1064.0|01-01-2024
21400||246.9|01-01-2024
21401||572.16|01-01-2024
21406||629.73|01-01-2024
21407||691.31|01-01-2024
21408||957.91|01-01-2024
21421||717.54|01-01-2024
21422||669.64|01-01-2024
21423||849.19|01-01-2024
21431||760.17|01-01-2024
21432||766.65|01-01-2024
21433||1816.66|01-01-2024
21435||1488.1|01-01-2024
21436||2141.11|01-01-2024
21440||869.12|01-01-2024
21445||868.96|01-01-2024
21450||668.39|01-01-2024
21451||864.14|01-01-2024
21452||842.65|01-01-2024
21453||1235.08|01-01-2024
21454||526.76|01-01-2024
21461||2083.08|01-01-2024
21462||2213.28|01-01-2024
21465||849.49|01-01-2024
21470||1241.02|01-01-2024
21480||161.14|01-01-2024
21485||1091.58|01-01-2024
21490||837.21|01-01-2024
21497||799.67|01-01-2024
21501||544.11|01-01-2024
21502||530.46|01-01-2024
21510||478.73|01-01-2024
21550||298.72|01-01-2024
21552||472.93|01-01-2024
21554||769.2|01-01-2024
21555||479.87|01-01-2024
21556||564.23|01-01-2024
21557||1003.38|01-01-2024
21558||1389.66|01-01-2024
21600||608.21|01-01-2024
21601||1185.01|01-01-2024
21602||1594.75|01-01-2024
21603||1738.8|01-01-2024
21610||1253.05|01-01-2024
21615||634.79|01-01-2024
21616||718.23|01-01-2024
21620||528.09|01-01-2024
21627||582.83|01-01-2024
21630||1387.53|01-01-2024
21632||1240.04|01-01-2024
21685||1044.51|01-01-2024
21700||358.28|01-01-2024
21705||529.71|01-01-2024
21720||571.15|01-01-2024
21725||586.28|01-01-2024
21740||1036.89|01-01-2024
21750||687.9|01-01-2024
21811||594.16|01-01-2024
21812||717.45|01-01-2024
21813||979.38|01-01-2024
21820||171.03|01-01-2024
21825||583.47|01-01-2024
21920||286.66|01-01-2024
21925||546.47|01-01-2024
21930||553.03|01-01-2024
21931||495.43|01-01-2024
21932||697.98|01-01-2024
21933||772.83|01-01-2024
21935||1063.76|01-01-2024
21936||1462.81|01-01-2024
22010||1026.16|01-01-2024
22015||1005.16|01-01-2024
22100||1002.63|01-01-2024
22101||933.4|01-01-2024
22102||821.51|01-01-2024
22103||135.56|01-01-2024
22110||1116.05|01-01-2024
22112||1194.38|01-01-2024
22114||1194.38|01-01-2024
22116||140.67|01-01-2024
22206||2515.54|01-01-2024
22207||2469.77|01-01-2024
22208||588.38|01-01-2024
22210||1863.37|01-01-2024
22212||1588.13|01-01-2024
22214||1587.55|01-01-2024
22216||363.58|01-01-2024
22220||1692.9|01-01-2024
22222||1829.55|01-01-2024
22224||1662.88|01-01-2024
22226||360.76|01-01-2024
22310||342.71|01-01-2024
22315||978.93|01-01-2024
22318||1707.99|01-01-2024
22319||1885.38|01-01-2024
22325||1546.11|01-01-2024
22326||1571.05|01-01-2024
22327||1607.77|01-01-2024
22328||280.55|01-01-2024
22505||137.08|01-01-2024
22510||2029.85|01-01-2024
22511||2031.66|01-01-2024
22512||815.04|01-01-2024
22513||6510.39|01-01-2024
