SVC_CD|Modifier_1|FEE|ASOFDATE
28045||382.29|01-01-2023
28050||306.6|01-01-2023
28052||280.44|01-01-2023
28054||257.93|01-01-2023
28060||395.71|01-01-2023
28062||441.97|01-01-2023
28070||377.75|01-01-2023
28072||358.69|01-01-2023
28080||421.94|01-01-2023
28086||391.76|01-01-2023
28088||323.69|01-01-2023
28090||340.67|01-01-2023
28092||301.15|01-01-2023
28100||462.62|01-01-2023
28104||389.08|01-01-2023
28107||379.15|01-01-2023
28108||318.2|01-01-2023
28110||322.62|01-01-2023
28111||349.98|01-01-2023
28112||345.93|01-01-2023
28113||472.18|01-01-2023
28114||922.07|01-01-2023
28116||646.94|01-01-2023
28118||463.34|01-01-2023
28119||400.17|01-01-2023
28120||546.4|01-01-2023
28122||481.12|01-01-2023
28124||368.16|01-01-2023
28126||274.51|01-01-2023
28140||463.1|01-01-2023
28150||306.98|01-01-2023
28153||292.13|01-01-2023
28160||294.41|01-01-2023
28190||145.31|01-01-2023
28192||341.09|01-01-2023
28193||401.34|01-01-2023
28200||361.4|01-01-2023
28202||470.55|01-01-2023
28208||357.12|01-01-2023
28210||467.74|01-01-2023
28220||335.75|01-01-2023
28222||399.71|01-01-2023
28225||292.25|01-01-2023
28226||447.45|01-01-2023
28230||314.08|01-01-2023
28232||266.18|01-01-2023
28234||299.39|01-01-2023
28238||537.02|01-01-2023
28240||323.24|01-01-2023
28250||451.96|01-01-2023
28260||583.99|01-01-2023
28261||1027.36|01-01-2023
28262||1223.33|01-01-2023
28264||735.91|01-01-2023
28270||368.91|01-01-2023
28272||275.88|01-01-2023
28280||382.54|01-01-2023
28285||425.27|01-01-2023
28286||325.54|01-01-2023
28288||481.71|01-01-2023
28289||507.07|01-01-2023
28291||530.14|01-01-2023
28292||531.3|01-01-2023
28295||672.89|01-01-2023
28296||561.53|01-01-2023
28297||660.6|01-01-2023
28298||553.93|01-01-2023
28299||647.95|01-01-2023
28304||673.05|01-01-2023
28306||446.04|01-01-2023
28307||575.69|01-01-2023
28308||427.25|01-01-2023
28310||397.09|01-01-2023
28312||374.67|01-01-2023
28313||398.14|01-01-2023
28315||359.84|01-01-2023
28322||635.85|01-01-2023
28340||444.58|01-01-2023
28341||527.22|01-01-2023
28344||306.96|01-01-2023
28345||395.6|01-01-2023
28400||264.91|01-01-2023
28405||459.41|01-01-2023
28430||242.21|01-01-2023
28435||374.73|01-01-2023
28450||219.06|01-01-2023
28455||296.89|01-01-2023
28470||236.33|01-01-2023
28475||256.53|01-01-2023
28490||144.39|01-01-2023
28495||169.77|01-01-2023
28496||282.76|01-01-2023
28505||545.36|01-01-2023
28510||138.83|01-01-2023
28515||164.07|01-01-2023
28525||450.37|01-01-2023
28530||115.09|01-01-2023
28531||201.28|01-01-2023
28540||199.23|01-01-2023
28545||312.28|01-01-2023
28546||401.87|01-01-2023
28555||730.94|01-01-2023
28570||227.92|01-01-2023
28575||388.77|01-01-2023
28585||764.24|01-01-2023
28600||213.24|01-01-2023
28605||351.49|01-01-2023
28630||120.95|01-01-2023
28635||148.54|01-01-2023
28636||219.54|01-01-2023
28645||532.8|01-01-2023
28660||102.93|01-01-2023
28665||137.22|01-01-2023
28675||458.58|01-01-2023
28740||677.53|01-01-2023
28750||634.79|01-01-2023
28755||368.61|01-01-2023
28760||618.43|01-01-2023
28820||188.81|01-01-2023
28825||183.08|01-01-2023
28890||242.44|01-01-2023
29000||213.24|01-01-2023
29010||175.61|01-01-2023
29015||196.95|01-01-2023
29035||157.85|01-01-2023
29040||189.4|01-01-2023
29044||183.6|01-01-2023
29046||205.79|01-01-2023
29049||76.09|01-01-2023
29055||150.57|01-01-2023
29058||101.76|01-01-2023
29065||74.98|01-01-2023
29075||69.19|01-01-2023
29085||73.93|01-01-2023
29086||54.99|01-01-2023
29105||44.15|01-01-2023
29125||44.65|01-01-2023
29126||54.24|01-01-2023
29130||31.4|01-01-2023
29131||37.59|01-01-2023
29200||19.92|01-01-2023
29240||19.52|01-01-2023
29260||20.41|01-01-2023
29280||21.22|01-01-2023
29305||173.5|01-01-2023
29325||193.83|01-01-2023
29345||108.4|01-01-2023
29355||115.51|01-01-2023
29358||111.97|01-01-2023
29365||95.22|01-01-2023
29405||64.2|01-01-2023
29425||59.29|01-01-2023
29435||88.05|01-01-2023
29440||29.6|01-01-2023
29445||105.44|01-01-2023
29450||120.75|01-01-2023
29505||57.09|01-01-2023
29515||53.85|01-01-2023
29520||19.52|01-01-2023
29530||19.52|01-01-2023
29540||18.41|01-01-2023
29550||11.75|01-01-2023
29580||27.62|01-01-2023
29581||28.72|01-01-2023
29584||17.06|01-01-2023
29700||35.09|01-01-2023
29705||47.93|01-01-2023
29710||87.81|01-01-2023
29720||46.79|01-01-2023
29730||47.57|01-01-2023
29740||73.57|01-01-2023
29750||82.07|01-01-2023
29870||453.5|01-01-2023
29893||483.37|01-01-2023
30000||136.11|01-01-2023
30020||137.32|01-01-2023
30100||74.78|01-01-2023
30110||148.26|01-01-2023
30117||380.92|01-01-2023
30120||467.81|01-01-2023
30140||192.68|01-01-2023
30200||66.06|01-01-2023
30210||116.47|01-01-2023
30220||143.22|01-01-2023
30300||142.76|01-01-2023
30468||183.26|01-01-2023
30469||162.86|01-01-2023
30560||173.53|01-01-2023
30580||508.82|01-01-2023
30600||421.91|01-01-2023
30801||177.46|01-01-2023
30802||232.16|01-01-2023
30901||59.68|01-01-2023
30903||81.39|01-01-2023
30905||112.08|01-01-2023
30906||141.86|01-01-2023
31000||124.81|01-01-2023
31020||409.89|01-01-2023
31030||579.03|01-01-2023
31231||69.63|01-01-2023
31233||146.4|01-01-2023
31235||172.1|01-01-2023
31237||173.03|01-01-2023
31238||180.64|01-01-2023
31254||260.86|01-01-2023
31295||169.74|01-01-2023
31296||192.85|01-01-2023
31297||154.83|01-01-2023
31298||274.49|01-01-2023
31505||54.89|01-01-2023
31510||131.64|01-01-2023
31511||145.29|01-01-2023
31512||140.25|01-01-2023
31515||120.87|01-01-2023
31525||172.08|01-01-2023
31570||245.53|01-01-2023
31572||194.64|01-01-2023
31573||160.9|01-01-2023
31574||161.3|01-01-2023
31575||74.87|01-01-2023
31576||129.13|01-01-2023
31577||144.52|01-01-2023
31578||161.3|01-01-2023
31579||130.13|01-01-2023
31612||51.25|01-01-2023
31615||124.7|01-01-2023
31622||138.07|01-01-2023
31623||138.29|01-01-2023
31624||140.63|01-01-2023
31625||163.02|01-01-2023
31626||204.67|01-01-2023
31627||99.82|01-01-2023
31628||184.07|01-01-2023
31629||194.79|01-01-2023
31632||51.38|01-01-2023
31633||65.35|01-01-2023
31634||197.69|01-01-2023
31635||182.95|01-01-2023
31645||153.99|01-01-2023
31652||230.48|01-01-2023
31653||255.44|01-01-2023
31654||69.39|01-01-2023
31717||112.02|01-01-2023
31730||153.95|01-01-2023
31820||367.66|01-01-2023
31825||536.58|01-01-2023
31830||413.1|01-01-2023
32400||88.43|01-01-2023
32408||159.73|01-01-2023
32550||213.9|01-01-2023
32552||168.7|01-01-2023
32553||184.5|01-01-2023
32554||92.65|01-01-2023
32555||115.01|01-01-2023
32556||129.24|01-01-2023
32557||156.4|01-01-2023
32560||78.65|01-01-2023
32561||70.66|01-01-2023
32562||63.01|01-01-2023
32960||96.23|01-01-2023
32994||456.94|01-01-2023
32998||457.93|01-01-2023
33285||91.28|01-01-2023
33286||89.97|01-01-2023
36002||108.89|01-01-2023
36005||49.46|01-01-2023
36010||110.62|01-01-2023
36011||160.25|01-01-2023
36012||177.14|01-01-2023
36013||129.3|01-01-2023
36014||155.82|01-01-2023
36015||176.61|01-01-2023
36100||156.22|01-01-2023
36140||90.59|01-01-2023
36160||127.14|01-01-2023
36200||140.27|01-01-2023
36215||220.13|01-01-2023
36216||276.45|01-01-2023
36217||336.67|01-01-2023
36218||53.28|01-01-2023
36221||201.99|01-01-2023
36222||290.57|01-01-2023
36223||334.65|01-01-2023
36224||376.5|01-01-2023
36225||331.2|01-01-2023
36226||374.31|01-01-2023
36227||123.02|01-01-2023
36228||251.38|01-01-2023
36245||241.32|01-01-2023
36246||255.22|01-01-2023
36247||304.77|01-01-2023
36248||49.95|01-01-2023
36251||262.11|01-01-2023
36252||363.0|01-01-2023
36253||365.14|01-01-2023
36254||422.64|01-01-2023
36400||20.06|01-01-2023
36405||15.89|01-01-2023
36406||9.43|01-01-2023
36410||9.68|01-01-2023
36465||121.72|01-01-2023
36466||157.01|01-01-2023
36470||39.56|01-01-2023
36471||77.9|01-01-2023
36473||184.73|01-01-2023
36474||92.0|01-01-2023
36475||283.99|01-01-2023
36476||136.09|01-01-2023
36478||284.37|01-01-2023
36479||138.01|01-01-2023
36481||339.51|01-01-2023
36482||182.23|01-01-2023
36483||89.92|01-01-2023
36510||56.62|01-01-2023
36514||99.25|01-01-2023
36516||88.7|01-01-2023
36522||103.47|01-01-2023
36555||88.18|01-01-2023
36556||87.85|01-01-2023
36557||340.19|01-01-2023
36558||275.27|01-01-2023
36560||406.03|01-01-2023
36561||351.78|01-01-2023
36563||384.56|01-01-2023
36565||350.95|01-01-2023
36566||375.91|01-01-2023
36570||352.91|01-01-2023
36571||330.96|01-01-2023
36572||83.5|01-01-2023
36573||88.31|01-01-2023
36575||35.08|01-01-2023
36576||194.87|01-01-2023
36578||215.98|01-01-2023
36580||68.47|01-01-2023
36581||194.31|01-01-2023
36582||303.33|01-01-2023
36583||348.73|01-01-2023
36584||61.5|01-01-2023
36585||299.58|01-01-2023
36589||146.1|01-01-2023
